Format Version,1.1,Take Name,push ,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-04-06 03.26.00.419 PM,Total Frames,176,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
47,0.391667,0.368056,0.340520,-0.829874,-0.244725,-1.438852,1.284755,-0.423921,0.000135,0.048675,-0.000659,0.053843,0.961425,0.006057,0.000377,-0.030025,0.974368,-0.054732,0.000282,-0.023818,0.937308,,,,,,,,,,,,,,,,,,,,,0.028120,-0.879751,-0.382009,-0.281633,-1.270271,1.727893,-0.058773,0.000288,-0.049604,0.020154,-0.005023,0.830842,-0.027515,-0.010959,0.019442,0.881409,0.077118,-0.009195,-0.014419,0.766544,-1.999474,0.844363,0.410911,-2.067248,0.850341,0.187820,,,,,,,,,,-1.236445,1.730456,-0.017101,-1.235133,1.728958,-0.062580,-1.339230,1.724265,-0.096637,-1.510194,1.296370,-0.418254,-1.419179,1.300058,-0.441845,-1.387186,1.257837,-0.411665,-2.186586,0.852204,0.141416,-2.246313,0.814047,0.294991
48,0.400000,0.383022,0.338392,-0.827073,-0.233955,-1.437337,1.285444,-0.423417,0.000173,0.048675,-0.000659,0.053843,0.966355,0.006057,0.000377,-0.030025,0.980986,-0.054732,0.000282,-0.023818,0.951040,,,,,,,,,,,,,,,,,,,,,0.029179,-0.879690,-0.381730,-0.282094,-1.270454,1.727896,-0.058792,0.000283,-0.049604,0.020154,-0.005023,0.937485,-0.027515,-0.010959,0.019442,0.930035,0.077118,-0.009195,-0.014419,0.916580,-1.999591,0.844320,0.410893,-2.067249,0.850345,0.187826,,,,,,,,,,-1.236716,1.730546,-0.017075,-1.235294,1.729005,-0.062537,-1.339348,1.724136,-0.096762,-1.508811,1.296779,-0.420314,-1.417186,1.300569,-0.440952,-1.386015,1.258984,-0.408984,-2.186596,0.852193,0.141438,-2.246327,0.814042,0.294988
49,0.408333,0.396206,0.335065,-0.824785,-0.224684,-1.436024,1.285984,-0.422767,0.000166,0.048675,-0.000659,0.053843,0.952210,0.006057,0.000377,-0.030025,0.972616,-0.054732,0.000282,-0.023818,0.950437,,,,,,,,,,,,,,,,,,,,,0.030341,-0.879443,-0.381838,-0.282595,-1.270624,1.727903,-0.058734,0.000272,-0.049604,0.020154,-0.005023,0.937851,-0.027515,-0.010959,0.019442,0.939052,0.077118,-0.009195,-0.014419,0.918910,-1.999551,0.844346,0.410889,-2.067237,0.850345,0.187854,,,,,,,,,,-1.236979,1.730622,-0.016962,-1.235443,1.729074,-0.062405,-1.339446,1.724014,-0.096833,-1.507672,1.297144,-0.421859,-1.415329,1.300877,-0.440010,-1.385075,1.259929,-0.406431,-2.186602,0.852185,0.141455,-2.246327,0.814041,0.295003
50,0.416667,0.408952,0.331121,-0.822072,-0.217519,-1.434682,1.286451,-0.422172,0.000191,0.048675,-0.000659,0.053843,0.955866,0.006057,0.000377,-0.030025,0.964160,-0.054732,0.000282,-0.023818,0.936956,,,,,,,,,,,,,,,,,,,,,0.031321,-0.879247,-0.381926,-0.282977,-1.270777,1.727945,-0.058610,0.000265,-0.049604,0.020154,-0.005023,0.939966,-0.027515,-0.010959,0.019442,0.943102,0.077118,-0.009195,-0.014419,0.918158,-1.999534,0.844350,0.410897,-2.067219,0.850362,0.187856,,,,,,,,,,-1.237201,1.730723,-0.016802,-1.235590,1.729169,-0.062213,-1.339534,1.723945,-0.096811,-1.506265,1.297725,-0.423366,-1.413620,1.300963,-0.439010,-1.384164,1.260668,-0.404143,-2.186553,0.852201,0.141421,-2.246330,0.814047,0.294998
51,0.425000,0.419854,0.325322,-0.820386,-0.211791,-1.433492,1.286949,-0.421621,0.000208,0.048675,-0.000659,0.053843,0.948696,0.006057,0.000377,-0.030025,0.961487,-0.054732,0.000282,-0.023818,0.933922,,,,,,,,,,,,,,,,,,,,,0.032241,-0.878903,-0.382396,-0.283309,-1.270897,1.728000,-0.058405,0.000282,-0.049604,0.020154,-0.005023,0.935036,-0.027515,-0.010959,0.019442,0.936790,0.077118,-0.009195,-0.014419,0.916896,-1.999563,0.844339,0.410907,-2.067237,0.850358,0.187829,,,,,,,,,,-1.237393,1.730809,-0.016529,-1.235706,1.729282,-0.061979,-1.339588,1.723909,-0.096705,-1.505039,1.298388,-0.424452,-1.411932,1.301138,-0.438335,-1.383510,1.261322,-0.402077,-2.186570,0.852231,0.141441,-2.246307,0.814062,0.294995
52,0.433333,0.426286,0.317893,-0.821280,-0.206697,-1.432602,1.287313,-0.420717,0.000596,0.048675,-0.000659,0.053843,0.789580,0.006057,0.000377,-0.030025,0.823421,-0.054732,0.000282,-0.023818,0.940143,,,,,,,,,,,,,,,,,,,,,0.032828,-0.878680,-0.382581,-0.283683,-1.270975,1.728064,-0.058168,0.000285,-0.049604,0.020154,-0.005023,0.934694,-0.027515,-0.010959,0.019442,0.937294,0.077118,-0.009195,-0.014419,0.914434,-2.002849,0.843699,0.411052,-2.067245,0.850365,0.187852,,,,,,,,,,-1.237528,1.730894,-0.016257,-1.235782,1.729378,-0.061695,-1.339610,1.723921,-0.096549,-1.504730,1.298772,-0.424379,-1.410306,1.301264,-0.437687,-1.382776,1.261904,-0.400084,-2.186565,0.852207,0.141443,-2.246338,0.814044,0.294983
53,0.441667,0.437772,0.314115,-0.817869,-0.201933,-1.431259,1.287920,-0.420304,0.000526,0.048675,-0.000659,0.053843,0.820578,0.006057,0.000377,-0.030025,0.841459,-0.054732,0.000282,-0.023818,0.943529,,,,,,,,,,,,,,,,,,,,,0.033172,-0.878376,-0.382973,-0.284053,-1.271007,1.728124,-0.057890,0.000295,-0.049604,0.020154,-0.005023,0.933487,-0.027515,-0.010959,0.019442,0.933693,0.077118,-0.009195,-0.014419,0.911879,-2.002746,0.843772,0.411054,-2.067242,0.850356,0.187846,,,,,,,,,,-1.237602,1.730941,-0.015937,-1.235822,1.729459,-0.061383,-1.339592,1.723971,-0.096346,-1.503148,1.299638,-0.425820,-1.408605,1.301522,-0.436877,-1.382023,1.262599,-0.398213,-2.186553,0.852201,0.141398,-2.246335,0.814053,0.294991
54,0.450000,0.449709,0.314694,-0.812482,-0.196475,-1.429697,1.288693,-0.420015,0.000544,0.048675,-0.000659,0.053843,0.820578,0.006057,0.000377,-0.030025,0.841459,-0.054732,0.000282,-0.023818,0.943529,,,,,,,,,,,,,,,,,,,,,0.033403,-0.878007,-0.383398,-0.284594,-1.270985,1.728192,-0.057565,0.000295,-0.049604,0.020154,-0.005023,0.933487,-0.027515,-0.010959,0.019442,0.933693,0.077118,-0.009195,-0.014419,0.911879,-2.002603,0.843838,0.411054,-2.067229,0.850366,0.187846,,,,,,,,,,-1.237629,1.730979,-0.015540,-1.235792,1.729539,-0.061031,-1.339530,1.724057,-0.096122,-1.501369,1.300415,-0.427622,-1.406595,1.302133,-0.435945,-1.381108,1.263527,-0.396475,-2.186560,0.852200,0.141439,-2.246330,0.814063,0.294990
55,0.458333,0.463804,0.318928,-0.804621,-0.189094,-1.427899,1.289607,-0.419824,0.000549,0.048675,-0.000659,0.053843,0.832939,0.006057,0.000377,-0.030025,0.829007,-0.054732,0.000282,-0.023818,0.930145,,,,,,,,,,,,,,,,,,,,,0.033417,-0.877707,-0.383886,-0.284862,-1.270934,1.728244,-0.057190,0.000296,-0.049604,0.020154,-0.005023,0.932074,-0.027515,-0.010959,0.019442,0.929274,0.077118,-0.009195,-0.014419,0.917554,-2.002567,0.843862,0.411039,-2.067245,0.850351,0.187836,,,,,,,,,,-1.237624,1.730988,-0.015150,-1.235721,1.729600,-0.060632,-1.339455,1.724143,-0.095786,-1.499333,1.301022,-0.429999,-1.404231,1.303200,-0.434985,-1.380121,1.264599,-0.394488,-2.186573,0.852196,0.141446,-2.246315,0.814072,0.294995
56,0.466667,0.479656,0.326514,-0.794590,-0.178732,-1.425763,1.290647,-0.419682,0.000650,0.048675,-0.000659,0.053843,0.817022,0.006057,0.000377,-0.030025,0.829802,-0.054732,0.000282,-0.023818,0.941191,,,,,,,,,,,,,,,,,,,,,0.033368,-0.877274,-0.384510,-0.285358,-1.270852,1.728276,-0.056802,0.000292,-0.049604,0.020154,-0.005023,0.929824,-0.027515,-0.010959,0.019442,0.932236,0.077118,-0.009195,-0.014419,0.916174,-2.002549,0.843866,0.411040,-2.067248,0.850349,0.187837,,,,,,,,,,-1.237577,1.730955,-0.014725,-1.235643,1.729634,-0.060200,-1.339333,1.724238,-0.095478,-1.496889,1.301379,-0.432961,-1.401466,1.304542,-0.433765,-1.378924,1.266019,-0.392319,-2.186573,0.852200,0.141417,-2.246313,0.814053,0.295014
57,0.475000,0.503616,0.341884,-0.776066,-0.164951,-1.422860,1.291971,-0.420191,0.000205,0.048675,-0.000659,0.053843,0.932052,0.006057,0.000377,-0.030025,0.976263,-0.054732,0.000282,-0.023818,0.938224,,,,,,,,,,,,,,,,,,,,,0.032520,-0.877633,-0.383331,-0.285938,-1.270889,1.728269,-0.056423,0.000493,-0.049604,0.020154,-0.005023,0.917383,-0.027515,-0.010959,0.019442,0.863860,0.077118,-0.009195,-0.014419,0.849265,-2.002555,0.843863,0.411042,-2.067251,0.850348,0.187819,,,,,,,,,,-1.237502,1.730942,-0.014314,-1.235976,1.729515,-0.059865,-1.339180,1.724349,-0.095092,-1.492247,1.301960,-0.438247,-1.398575,1.306336,-0.432331,-1.377759,1.267614,-0.389994,-2.186565,0.852199,0.141432,-2.246325,0.814027,0.295002
58,0.483333,0.522417,0.353353,-0.761135,-0.151310,-1.420405,1.293130,-0.420169,0.000179,0.048675,-0.000659,0.053843,0.934693,0.006057,0.000377,-0.030025,0.985178,-0.054732,0.000282,-0.023818,0.945987,,,,,,,,,,,,,,,,,,,,,0.032214,-0.877434,-0.383535,-0.286311,-1.270775,1.728294,-0.055982,0.000496,-0.049604,0.020154,-0.005023,0.915842,-0.027515,-0.010959,0.019442,0.862764,0.077118,-0.009195,-0.014419,0.849354,-2.002569,0.843857,0.411048,-2.067242,0.850352,0.187832,,,,,,,,,,-1.237412,1.730915,-0.013849,-1.235854,1.729518,-0.059411,-1.339049,1.724449,-0.094687,-1.488792,1.302239,-0.442087,-1.395671,1.307994,-0.430823,-1.376753,1.269153,-0.387591,-2.186562,0.852188,0.141419,-2.246319,0.814046,0.294994
59,0.491667,0.540974,0.364174,-0.745292,-0.138796,-1.418162,1.294253,-0.420251,0.000254,0.048675,-0.000659,0.053843,0.911371,0.006057,0.000377,-0.030025,0.964196,-0.054732,0.000282,-0.023818,0.933583,,,,,,,,,,,,,,,,,,,,,0.032455,-0.876659,-0.385324,-0.286253,-1.270518,1.728350,-0.055544,0.000340,-0.049604,0.020154,-0.005023,0.921621,-0.027515,-0.010959,0.019442,0.921937,0.077118,-0.009195,-0.014419,0.901670,-2.002572,0.843869,0.411064,-2.067226,0.850348,0.187849,,,,,,,,,,-1.237309,1.730865,-0.013421,-1.235317,1.729653,-0.058920,-1.338925,1.724533,-0.094288,-1.485237,1.302733,-0.445934,-1.393111,1.309519,-0.429370,-1.376132,1.270500,-0.385442,-2.186585,0.852201,0.141426,-2.246314,0.814066,0.294985
60,0.500000,0.556481,0.373418,-0.730966,-0.128750,-1.416290,1.295156,-0.420389,0.000367,0.048675,-0.000659,0.053843,0.896650,0.006057,0.000377,-0.030025,0.930152,-0.054732,0.000282,-0.023818,0.897644,,,,,,,,,,,,,,,,,,,,,0.032260,-0.876337,-0.385959,-0.286406,-1.270425,1.728354,-0.055087,0.000352,-0.049604,0.020154,-0.005023,0.915984,-0.027515,-0.010959,0.019442,0.912864,0.077118,-0.009195,-0.014419,0.907421,-2.002591,0.843840,0.411050,-2.067237,0.850373,0.187845,,,,,,,,,,-1.237227,1.730804,-0.012910,-1.235212,1.729658,-0.058491,-1.338833,1.724599,-0.093859,-1.482099,1.303272,-0.449248,-1.391030,1.310597,-0.428015,-1.375740,1.271601,-0.383906,-2.186529,0.852206,0.141423,-2.246306,0.814052,0.295000
61,0.508333,0.569225,0.377999,-0.719951,-0.121535,-1.414871,1.295946,-0.420575,0.000402,0.048675,-0.000659,0.053843,0.896650,0.006057,0.000377,-0.030025,0.930152,-0.054732,0.000282,-0.023818,0.897644,,,,,,,,,,,,,,,,,,,,,0.032002,-0.876194,-0.386254,-0.286477,-1.270331,1.728343,-0.054659,0.000320,-0.049604,0.020154,-0.005023,0.915984,-0.027515,-0.010959,0.019442,0.912864,0.077118,-0.009195,-0.014419,0.907421,-2.002596,0.843853,0.411059,-2.067226,0.850370,0.187846,,,,,,,,,,-1.237108,1.730751,-0.012491,-1.235126,1.729639,-0.058037,-1.338758,1.724640,-0.093449,-1.479603,1.303989,-0.451891,-1.389434,1.311404,-0.427115,-1.375579,1.272450,-0.382724,-2.186550,0.852169,0.141405,-2.246358,0.814033,0.294994
62,0.516667,0.579428,0.378919,-0.712275,-0.115535,-1.413788,1.296479,-0.420885,0.000412,0.048675,-0.000659,0.053843,0.904544,0.006057,0.000377,-0.030025,0.910074,-0.054732,0.000282,-0.023818,0.883911,,,,,,,,,,,,,,,,,,,,,0.031661,-0.876138,-0.386575,-0.286252,-1.270239,1.728332,-0.054246,0.000323,-0.049604,0.020154,-0.005023,0.925243,-0.027515,-0.010959,0.019442,0.920436,0.077118,-0.009195,-0.014419,0.914581,-2.002656,0.843820,0.411047,-2.067234,0.850363,0.187850,,,,,,,,,,-1.237002,1.730698,-0.012123,-1.235032,1.729623,-0.057629,-1.338680,1.724676,-0.092984,-1.477625,1.304420,-0.454011,-1.388113,1.311949,-0.426737,-1.375635,1.273075,-0.381918,-2.186587,0.852187,0.141439,-2.246347,0.814053,0.294983
63,0.525000,0.589007,0.377930,-0.706008,-0.108589,-1.412878,1.296760,-0.421341,0.000452,0.048675,-0.000659,0.053843,0.905118,0.006057,0.000377,-0.030025,0.914767,-0.054732,0.000282,-0.023818,0.870823,,,,,,,,,,,,,,,,,,,,,0.031609,-0.875965,-0.387053,-0.286139,-1.270141,1.728313,-0.053832,0.000292,-0.049604,0.020154,-0.005023,0.924949,-0.027515,-0.010959,0.019442,0.924696,0.077118,-0.009195,-0.014419,0.908451,-2.002724,0.843783,0.411054,-2.067235,0.850349,0.187848,,,,,,,,,,-1.236892,1.730646,-0.011715,-1.234917,1.729618,-0.057206,-1.338610,1.724676,-0.092573,-1.475850,1.304465,-0.456175,-1.387039,1.312150,-0.426579,-1.375757,1.273678,-0.381288,-2.186553,0.852201,0.141410,-2.246363,0.814049,0.294983
64,0.533333,0.597367,0.375574,-0.701457,-0.100279,-1.412128,1.296837,-0.422096,0.000519,0.048675,-0.000659,0.053843,0.900763,0.006057,0.000377,-0.030025,0.890956,-0.054732,0.000282,-0.023818,0.819050,,,,,,,,,,,,,,,,,,,,,0.031118,-0.876438,-0.386065,-0.286081,-1.270208,1.728232,-0.053391,0.000410,-0.049604,0.020154,-0.005023,0.933119,-0.027515,-0.010959,0.019442,0.890881,0.077118,-0.009195,-0.014419,0.868794,-2.002773,0.843768,0.411044,-2.067251,0.850360,0.187851,,,,,,,,,,-1.236803,1.730600,-0.011312,-1.235244,1.729472,-0.056777,-1.338567,1.724626,-0.092083,-1.474295,1.304016,-0.458436,-1.386161,1.312188,-0.426874,-1.375947,1.274328,-0.381011,-2.186575,0.852176,0.141393,-2.246345,0.814051,0.295000
65,0.541667,0.605655,0.372585,-0.697034,-0.092226,-1.411497,1.296742,-0.423104,0.000592,0.048675,-0.000659,0.053843,0.891668,0.006057,0.000377,-0.030025,0.870864,-0.054732,0.000282,-0.023818,0.793416,,,,,,,,,,,,,,,,,,,,,0.031159,-0.876323,-0.386687,-0.285587,-1.270148,1.728190,-0.052996,0.000410,-0.049604,0.020154,-0.005023,0.930835,-0.027515,-0.010959,0.019442,0.889869,0.077118,-0.009195,-0.014419,0.872026,-2.002803,0.843741,0.411045,-2.067241,0.850346,0.187834,,,,,,,,,,-1.236719,1.730537,-0.010929,-1.235172,1.729462,-0.056422,-1.338544,1.724571,-0.091636,-1.472827,1.303438,-0.460909,-1.385453,1.312002,-0.427437,-1.376235,1.274813,-0.381010,-2.186559,0.852193,0.141434,-2.246336,0.814064,0.294994
66,0.550000,0.612873,0.369815,-0.693267,-0.083693,-1.411009,1.296434,-0.424262,0.000631,0.048675,-0.000659,0.053843,0.888998,0.006057,0.000377,-0.030025,0.860246,-0.054732,0.000282,-0.023818,0.777709,,,,,,,,,,,,,,,,,,,,,0.031075,-0.876472,-0.386865,-0.284899,-1.270089,1.728139,-0.052578,0.000421,-0.049604,0.020154,-0.005023,0.928372,-0.027515,-0.010959,0.019442,0.886005,0.077118,-0.009195,-0.014419,0.869985,-2.003002,0.843645,0.411049,-2.067226,0.850363,0.187875,,,,,,,,,,-1.236604,1.730494,-0.010549,-1.235123,1.729428,-0.056062,-1.338530,1.724496,-0.091122,-1.471568,1.302492,-0.463399,-1.384919,1.311676,-0.428222,-1.376567,1.275166,-0.381218,-2.186567,0.852187,0.141426,-2.246334,0.814055,0.294979
67,0.558333,0.619647,0.367038,-0.689619,-0.075806,-1.410699,1.295964,-0.425556,0.000688,0.048675,-0.000659,0.053843,0.874847,0.006057,0.000377,-0.030025,0.846321,-0.054732,0.000282,-0.023818,0.763007,,,,,,,,,,,,,,,,,,,,,0.031578,-0.876170,-0.388184,-0.283977,-1.269892,1.728128,-0.052183,0.000293,-0.049604,0.020154,-0.005023,0.926093,-0.027515,-0.010959,0.019442,0.934336,0.077118,-0.009195,-0.014419,0.919957,-2.003189,0.843570,0.411044,-2.067248,0.850339,0.187819,,,,,,,,,,-1.236507,1.730464,-0.010190,-1.234653,1.729519,-0.055707,-1.338516,1.724401,-0.090648,-1.470475,1.301434,-0.465904,-1.384590,1.311189,-0.429184,-1.377059,1.275304,-0.381637,-2.186603,0.852205,0.141450,-2.246306,0.814079,0.294996
68,0.566667,0.625407,0.363100,-0.687137,-0.069767,-1.410521,1.295426,-0.427025,0.000661,0.048675,-0.000659,0.053843,0.879684,0.006057,0.000377,-0.030025,0.850648,-0.054732,0.000282,-0.023818,0.773922,,,,,,,,,,,,,,,,,,,,,0.031558,-0.876322,-0.388328,-0.283310,-1.269861,1.728069,-0.051773,0.000281,-0.049604,0.020154,-0.005023,0.930136,-0.027515,-0.010959,0.019442,0.939730,0.077118,-0.009195,-0.014419,0.919047,-1.999567,0.844339,0.410901,-2.067232,0.850352,0.187838,,,,,,,,,,-1.236418,1.730419,-0.009842,-1.234631,1.729481,-0.055321,-1.338531,1.724309,-0.090151,-1.469689,1.300482,-0.468330,-1.384354,1.310581,-0.430456,-1.377543,1.275245,-0.382341,-2.186596,0.852197,0.141439,-2.246357,0.814047,0.295002
69,0.575000,0.629519,0.359554,-0.685700,-0.065127,-1.410525,1.294762,-0.428688,0.000756,0.048675,-0.000659,0.053843,0.879684,0.006057,0.000377,-0.030025,0.850648,-0.054732,0.000282,-0.023818,0.773922,,,,,,,,,,,,,,,,,,,,,0.031693,-0.876408,-0.388640,-0.282601,-1.269825,1.728012,-0.051390,0.000304,-0.049604,0.020154,-0.005023,0.930136,-0.027515,-0.010959,0.019442,0.939730,0.077118,-0.009195,-0.014419,0.919047,-1.999540,0.844335,0.410902,-2.067260,0.850348,0.187813,,,,,,,,,,-1.236344,1.730378,-0.009487,-1.234603,1.729458,-0.055000,-1.338527,1.724200,-0.089680,-1.469228,1.299459,-0.470623,-1.384305,1.309827,-0.431973,-1.378075,1.275041,-0.383539,-2.186601,0.852182,0.141445,-2.246329,0.814053,0.295006
70,0.583333,0.632668,0.354749,-0.685572,-0.062251,-1.410689,1.293996,-0.430498,0.000739,0.048675,-0.000659,0.053843,0.860100,0.006057,0.000377,-0.030025,0.831132,-0.054732,0.000282,-0.023818,0.741714,,,,,,,,,,,,,,,,,,,,,0.031655,-0.876454,-0.388895,-0.282111,-1.269779,1.727967,-0.051018,0.000317,-0.049604,0.020154,-0.005023,0.924437,-0.027515,-0.010959,0.019442,0.932940,0.077118,-0.009195,-0.014419,0.914819,-1.999501,0.844347,0.410899,-2.067215,0.850362,0.187852,,,,,,,,,,-1.236239,1.730333,-0.009140,-1.234595,1.729429,-0.054662,-1.338500,1.724139,-0.089248,-1.469125,1.298511,-0.472836,-1.384393,1.308910,-0.433790,-1.378578,1.274605,-0.384934,-2.186621,0.852174,0.141429,-2.246356,0.814038,0.295000
71,0.591667,0.633936,0.350142,-0.686930,-0.060439,-1.411052,1.293165,-0.432525,0.000741,0.048675,-0.000659,0.053843,0.863539,0.006057,0.000377,-0.030025,0.833504,-0.054732,0.000282,-0.023818,0.748743,,,,,,,,,,,,,,,,,,,,,0.033890,-0.875692,-0.389506,-0.283373,-1.269855,1.727825,-0.050986,0.000489,-0.049604,0.020154,-0.005023,0.925014,-0.027515,-0.010959,0.019442,0.926687,0.077118,-0.009195,-0.014419,0.910329,-1.999541,0.844359,0.410894,-2.067240,0.850366,0.187848,,,,,,,,,,-1.236079,1.730305,-0.008778,-1.234541,1.729415,-0.054286,-1.338961,1.723752,-0.089904,-1.469435,1.297508,-0.474951,-1.384703,1.307933,-0.435941,-1.379045,1.274089,-0.386748,-2.186594,0.852190,0.141417,-2.246318,0.814040,0.295009
72,0.600000,0.633161,0.343232,-0.691175,-0.059812,-1.411602,1.292233,-0.434423,0.000728,0.048675,-0.000659,0.053843,0.871681,0.006057,0.000377,-0.030025,0.835223,-0.054732,0.000282,-0.023818,0.747233,,,,,,,,,,,,,,,,,,,,,0.033708,-0.875747,-0.389680,-0.282983,-1.269742,1.727791,-0.050602,0.000489,-0.049604,0.020154,-0.005023,0.878230,-0.027515,-0.010959,0.019442,0.913735,0.077118,-0.009195,-0.014419,0.841649,-1.999549,0.844354,0.410900,-2.067238,0.850358,0.187849,,,,,,,,,,-1.235925,1.730260,-0.008429,-1.234433,1.729385,-0.053921,-1.338887,1.723726,-0.089466,-1.470270,1.296417,-0.476516,-1.385151,1.306773,-0.438196,-1.379413,1.273548,-0.388629,-2.186597,0.852189,0.141456,-2.246324,0.814055,0.294988
73,0.608333,0.631712,0.336647,-0.695847,-0.058369,-1.412194,1.291226,-0.436399,0.000821,0.048675,-0.000659,0.053843,0.851711,0.006057,0.000377,-0.030025,0.812999,-0.054732,0.000282,-0.023818,0.719316,,,,,,,,,,,,,,,,,,,,,0.033457,-0.875674,-0.390155,-0.282587,-1.269653,1.727771,-0.050196,0.000508,-0.049604,0.020154,-0.005023,0.872334,-0.027515,-0.010959,0.019442,0.907222,0.077118,-0.009195,-0.014419,0.839369,-1.999472,0.844364,0.410902,-2.067235,0.850358,0.187844,,,,,,,,,,-1.235808,1.730203,-0.008031,-1.234332,1.729374,-0.053565,-1.338837,1.723735,-0.089000,-1.471130,1.295107,-0.478073,-1.385732,1.305549,-0.440547,-1.379755,1.273066,-0.390664,-2.186571,0.852196,0.141424,-2.246341,0.814046,0.294978
74,0.616667,0.629699,0.327330,-0.702204,-0.056955,-1.412884,1.290030,-0.438157,0.000836,0.048675,-0.000659,0.053843,0.845244,0.006057,0.000377,-0.030025,0.815154,-0.054732,0.000282,-0.023818,0.712623,,,,,,,,,,,,,,,,,,,,,0.032967,-0.875673,-0.390394,-0.282317,-1.269527,1.727742,-0.049751,0.000552,-0.049604,0.020154,-0.005023,0.859312,-0.027515,-0.010959,0.019442,0.900155,0.077118,-0.009195,-0.014419,0.826423,-1.999581,0.844316,0.410891,-2.067271,0.850337,0.187832,,,,,,,,,,-1.235614,1.730130,-0.007588,-1.234212,1.729329,-0.053153,-1.338773,1.723766,-0.088521,-1.472238,1.293577,-0.479230,-1.386332,1.304088,-0.442877,-1.380123,1.272471,-0.392459,-2.186618,0.852181,0.141442,-2.246344,0.814059,0.294991
75,0.625000,0.628427,0.317793,-0.707796,-0.055781,-1.413471,1.288781,-0.439839,0.000828,0.048675,-0.000659,0.053843,0.851050,0.006057,0.000377,-0.030025,0.810025,-0.054732,0.000282,-0.023818,0.718020,,,,,,,,,,,,,,,,,,,,,0.029817,-0.876688,-0.390153,-0.279837,-1.269250,1.727861,-0.048905,0.000318,-0.049604,0.020154,-0.005023,0.926760,-0.027515,-0.010959,0.019442,0.928102,0.077118,-0.009195,-0.014419,0.906999,-1.999517,0.844349,0.410893,-2.067233,0.850365,0.187850,,,,,,,,,,-1.235469,1.730079,-0.007223,-1.234096,1.729306,-0.052731,-1.338180,1.724197,-0.086758,-1.473173,1.292121,-0.480456,-1.386881,1.302481,-0.445035,-1.380395,1.271783,-0.394112,-2.186520,0.852207,0.141411,-2.246326,0.814060,0.294998
76,0.633333,0.628912,0.303689,-0.713687,-0.053797,-1.414305,1.287400,-0.441148,0.000587,0.048675,-0.000659,0.053843,0.874071,0.006057,0.000377,-0.030025,0.872262,-0.054732,0.000282,-0.023818,0.813342,,,,,,,,,,,,,,,,,,,,,0.029060,-0.876633,-0.390619,-0.279439,-1.269147,1.727867,-0.048467,0.000338,-0.049604,0.020154,-0.005023,0.919870,-0.027515,-0.010959,0.019442,0.922449,0.077118,-0.009195,-0.014419,0.903959,-1.999512,0.844348,0.410887,-2.067263,0.850338,0.187823,,,,,,,,,,-1.235328,1.730007,-0.006812,-1.233987,1.729291,-0.052360,-1.338121,1.724303,-0.086226,-1.474254,1.290547,-0.481433,-1.387547,1.300695,-0.447085,-1.381126,1.270970,-0.394956,-2.186580,0.852223,0.141426,-2.246310,0.814068,0.294989
77,0.641667,0.625908,0.294426,-0.720067,-0.055274,-1.415100,1.286099,-0.442752,0.000580,0.048675,-0.000659,0.053843,0.874071,0.006057,0.000377,-0.030025,0.872262,-0.054732,0.000282,-0.023818,0.813342,,,,,,,,,,,,,,,,,,,,,0.030900,-0.875960,-0.390319,-0.281763,-1.269389,1.727683,-0.048504,0.000461,-0.049604,0.020154,-0.005023,0.919870,-0.027515,-0.010959,0.019442,0.922449,0.077118,-0.009195,-0.014419,0.903959,-1.999566,0.844353,0.410891,-2.067240,0.850356,0.187849,,,,,,,,,,-1.235207,1.729935,-0.006396,-1.234316,1.729147,-0.052013,-1.338622,1.723968,-0.087097,-1.475538,1.289359,-0.482256,-1.388399,1.298970,-0.449280,-1.381366,1.269974,-0.396733,-2.186587,0.852210,0.141422,-2.246339,0.814046,0.294995
