Format Version,1.1,Take Name,push position 2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-04-06 03.31.07.847 PM,Total Frames,3040,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
192,1.600000,0.623568,0.767329,-0.103478,-0.107985,-1.115469,1.400158,0.161984,0.000192,0.048675,-0.000659,0.053843,0.959573,0.006057,0.000377,-0.030025,0.939717,-0.054732,0.000282,-0.023818,0.956510,-0.509664,0.719867,0.294800,-0.367596,-0.756608,0.739128,0.564016,0.000445,0.032971,-0.001283,0.048825,0.867925,-0.073681,0.000913,-0.020616,0.907156,0.040710,0.000371,-0.028209,0.891128,-0.140845,-0.935152,-0.238112,0.221262,-0.782730,1.552608,0.236384,0.000480,-0.049604,0.020154,-0.005023,0.894624,-0.027515,-0.010959,0.019442,0.859285,0.077118,-0.009195,-0.014419,0.886162,-1.141611,1.446401,0.112633,-1.107512,1.406772,0.190575,-1.097286,1.347300,0.182739,-0.803768,0.709636,0.543202,-0.724356,0.808376,0.559455,-0.741713,0.699369,0.589383,-0.730596,1.559359,0.224434,-0.769805,1.548758,0.203150,-0.847791,1.549703,0.281551,,,,-0.927042,1.449919,0.219715,-0.865877,1.431296,0.356423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1.608333,0.627703,0.761985,-0.110337,-0.114861,-1.109881,1.399603,0.160986,0.000226,0.048675,-0.000659,0.053843,0.933640,0.006057,0.000377,-0.030025,0.940552,-0.054732,0.000282,-0.023818,0.956211,-0.509867,0.719157,0.296140,-0.367628,-0.756067,0.739029,0.561314,0.000513,0.032971,-0.001283,0.048825,0.837941,-0.073681,0.000913,-0.020616,0.896541,0.040710,0.000371,-0.028209,0.880502,-0.140249,-0.935466,-0.235509,0.223089,-0.783127,1.552664,0.234956,0.000508,-0.049604,0.020154,-0.005023,0.896889,-0.027515,-0.010959,0.019442,0.846957,0.077118,-0.009195,-0.014419,0.875383,-1.136348,1.445928,0.112008,-1.101296,1.406304,0.189408,-1.091999,1.346576,0.181542,-0.803338,0.709551,0.540475,-0.723800,0.808320,0.556872,-0.741089,0.699205,0.586580,-0.731087,1.559533,0.222812,-0.770281,1.548707,0.201621,-0.848017,1.549747,0.280412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,1.616667,0.627235,0.762386,-0.108619,-0.116391,-1.104742,1.398850,0.160201,0.000248,0.048675,-0.000659,0.053843,0.942810,0.006057,0.000377,-0.030025,0.934413,-0.054732,0.000282,-0.023818,0.937125,-0.510250,0.718314,0.297322,-0.367792,-0.755539,0.738975,0.558559,0.000500,0.032971,-0.001283,0.048825,0.843472,-0.073681,0.000913,-0.020616,0.895232,0.040710,0.000371,-0.028209,0.886385,-0.140403,-0.934610,-0.236264,0.225767,-0.783597,1.552794,0.233496,0.000512,-0.049604,0.020154,-0.005023,0.900366,-0.027515,-0.010959,0.019442,0.842850,0.077118,-0.009195,-0.014419,0.872728,-1.131254,1.445407,0.111419,-1.096133,1.405346,0.188670,-1.086840,1.345797,0.180512,-0.802813,0.709502,0.537755,-0.723315,0.808301,0.554223,-0.740510,0.699110,0.583689,-0.731642,1.559714,0.221111,-0.770908,1.548923,0.200053,-0.848243,1.549740,0.279297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,1.625000,0.631307,0.756719,-0.116214,-0.123778,-1.099273,1.398262,0.159286,0.000212,0.048675,-0.000659,0.053843,0.939443,0.006057,0.000377,-0.030025,0.947382,-0.054732,0.000282,-0.023818,0.954198,-0.510509,0.717163,0.298892,-0.368404,-0.755078,0.738904,0.555766,0.000444,0.032971,-0.001283,0.048825,0.874779,-0.073681,0.000913,-0.020616,0.901670,0.040710,0.000371,-0.028209,0.890640,-0.140439,-0.933901,-0.236734,0.228174,-0.784115,1.552906,0.232082,0.000469,-0.049604,0.020154,-0.005023,0.904693,-0.027515,-0.010959,0.019442,0.859667,0.077118,-0.009195,-0.014419,0.883993,-1.126196,1.444932,0.110868,-1.089981,1.404841,0.187561,-1.081641,1.345012,0.179428,-0.802324,0.709482,0.535073,-0.722951,0.808213,0.551500,-0.739968,0.699014,0.580719,-0.732215,1.559878,0.219426,-0.771595,1.549118,0.198653,-0.848537,1.549719,0.278148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1.633333,0.630774,0.757178,-0.114172,-0.125580,-1.094171,1.397595,0.158622,0.000116,0.048675,-0.000659,0.053843,0.939443,0.006057,0.000377,-0.030025,0.947382,-0.054732,0.000282,-0.023818,0.954198,-0.511023,0.716672,0.300225,-0.367561,-0.754725,0.738849,0.552746,0.000519,0.032971,-0.001283,0.048825,0.874779,-0.073681,0.000913,-0.020616,0.901670,0.040710,0.000371,-0.028209,0.890640,-0.141164,-0.932198,-0.240040,0.231216,-0.784680,1.553073,0.230635,0.000470,-0.049604,0.020154,-0.005023,0.904693,-0.027515,-0.010959,0.019442,0.859667,0.077118,-0.009195,-0.014419,0.883993,-1.121187,1.444516,0.110297,-1.084775,1.404066,0.187234,-1.076552,1.344203,0.178334,-0.802069,0.709499,0.531908,-0.722568,0.808191,0.548712,-0.739560,0.698850,0.577606,-0.732790,1.560046,0.217695,-0.772406,1.549516,0.197171,-0.848845,1.549654,0.277028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1.641667,0.635608,0.750257,-0.123491,-0.133668,-1.088804,1.396948,0.157419,0.000240,0.048675,-0.000659,0.053843,0.960044,0.006057,0.000377,-0.030025,0.976438,-0.054732,0.000282,-0.023818,0.976533,-0.511404,0.716291,0.301097,-0.367062,-0.754405,0.738696,0.549745,0.000526,0.032971,-0.001283,0.048825,0.840553,-0.073681,0.000913,-0.020616,0.895603,0.040710,0.000371,-0.028209,0.874797,-0.140910,-0.931571,-0.240045,0.233878,-0.785241,1.553148,0.229195,0.000456,-0.049604,0.020154,-0.005023,0.893019,-0.027515,-0.010959,0.019442,0.866261,0.077118,-0.009195,-0.014419,0.888160,-1.116186,1.443959,0.109670,-1.078743,1.403450,0.185400,-1.071482,1.343431,0.177191,-0.801762,0.709360,0.528858,-0.722225,0.808070,0.545868,-0.739252,0.698646,0.574496,-0.733420,1.560213,0.215964,-0.773135,1.549658,0.195713,-0.849171,1.549570,0.275900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1.650000,0.638141,0.746765,-0.126657,-0.138117,-1.083693,1.396244,0.156541,0.000210,0.048675,-0.000659,0.053843,0.921627,0.006057,0.000377,-0.030025,0.939727,-0.054732,0.000282,-0.023818,0.958662,-0.511725,0.715712,0.302666,-0.366451,-0.754116,0.738639,0.546702,0.000474,0.032971,-0.001283,0.048825,0.835773,-0.073681,0.000913,-0.020616,0.889943,0.040710,0.000371,-0.028209,0.880092,-0.140144,-0.931868,-0.237389,0.235858,-0.785770,1.553110,0.227700,0.000504,-0.049604,0.020154,-0.005023,0.893545,-0.027515,-0.010959,0.019442,0.874825,0.077118,-0.009195,-0.014419,0.889869,-1.111209,1.443484,0.109049,-1.073270,1.402670,0.184398,-1.066598,1.342576,0.176176,-0.801464,0.709431,0.525775,-0.721928,0.808015,0.543018,-0.738976,0.698462,0.571301,-0.734077,1.560313,0.214300,-0.773728,1.549511,0.194049,-0.849508,1.549501,0.274731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,1.658333,0.640278,0.743805,-0.129096,-0.141891,-1.078639,1.395489,0.155707,0.000213,0.048675,-0.000659,0.053843,0.933339,0.006057,0.000377,-0.030025,0.943643,-0.054732,0.000282,-0.023818,0.963243,-0.511957,0.715379,0.303760,-0.365873,-0.753943,0.738488,0.543596,0.000526,0.032971,-0.001283,0.048825,0.830225,-0.073681,0.000913,-0.020616,0.887397,0.040710,0.000371,-0.028209,0.888132,-0.139745,-0.931444,-0.236999,0.238148,-0.786380,1.553154,0.226281,0.000452,-0.049604,0.020154,-0.005023,0.910468,-0.027515,-0.010959,0.019442,0.862835,0.077118,-0.009195,-0.014419,0.887576,-1.106242,1.442919,0.108450,-1.067914,1.401832,0.183478,-1.061761,1.341712,0.175195,-0.801363,0.709294,0.522604,-0.721681,0.807886,0.540093,-0.738814,0.698266,0.568078,-0.734788,1.560455,0.212660,-0.774483,1.549591,0.192599,-0.849873,1.549411,0.273565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,1.666667,0.643013,0.740124,-0.132565,-0.145525,-1.073665,1.394711,0.154854,0.000223,0.048675,-0.000659,0.053843,0.924521,0.006057,0.000377,-0.030025,0.937108,-0.054732,0.000282,-0.023818,0.970905,-0.512468,0.715029,0.305177,-0.364660,-0.753778,0.738388,0.540489,0.000543,0.032971,-0.001283,0.048825,0.829316,-0.073681,0.000913,-0.020616,0.886175,0.040710,0.000371,-0.028209,0.876963,-0.139604,-0.930721,-0.237310,0.240735,-0.787021,1.553185,0.224822,0.000455,-0.049604,0.020154,-0.005023,0.908148,-0.027515,-0.010959,0.019442,0.862879,0.077118,-0.009195,-0.014419,0.887705,-1.101321,1.442284,0.107805,-1.062629,1.401042,0.182445,-1.057045,1.340805,0.174314,-0.801222,0.709325,0.519355,-0.721482,0.807748,0.537266,-0.738659,0.698077,0.564833,-0.735497,1.560570,0.210952,-0.775295,1.549693,0.191081,-0.850273,1.549288,0.272414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1.675000,0.645641,0.736566,-0.135052,-0.149598,-1.068758,1.393974,0.153977,0.000249,0.048675,-0.000659,0.053843,0.917872,0.006057,0.000377,-0.030025,0.938643,-0.054732,0.000282,-0.023818,0.956807,-0.512821,0.715147,0.305465,-0.363690,-0.753745,0.738236,0.537286,0.000575,0.032971,-0.001283,0.048825,0.817976,-0.073681,0.000913,-0.020616,0.880889,0.040710,0.000371,-0.028209,0.869886,-0.139169,-0.930290,-0.236831,0.243113,-0.787636,1.553191,0.223367,0.000448,-0.049604,0.020154,-0.005023,0.913633,-0.027515,-0.010959,0.019442,0.863251,0.077118,-0.009195,-0.014419,0.886963,-1.096438,1.441745,0.107179,-1.057380,1.400213,0.181512,-1.052453,1.339962,0.173243,-0.801202,0.709215,0.516023,-0.721407,0.807590,0.534222,-0.738658,0.697887,0.561596,-0.736211,1.560681,0.209267,-0.776040,1.549731,0.189561,-0.850660,1.549158,0.271253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,1.683333,0.647231,0.734253,-0.136195,-0.153021,-1.063905,1.393230,0.153047,0.000414,0.048675,-0.000659,0.053843,0.866569,0.006057,0.000377,-0.030025,0.916890,-0.054732,0.000282,-0.023818,0.905955,-0.513111,0.714866,0.306956,-0.362576,-0.753766,0.738100,0.534156,0.000519,0.032971,-0.001283,0.048825,0.842158,-0.073681,0.000913,-0.020616,0.889692,0.040710,0.000371,-0.028209,0.879070,-0.139844,-0.928618,-0.239782,0.246205,-0.788310,1.553282,0.221969,0.000378,-0.049604,0.020154,-0.005023,0.909629,-0.027515,-0.010959,0.019442,0.896797,0.077118,-0.009195,-0.014419,0.909760,-1.091573,1.441103,0.106576,-1.052284,1.399370,0.180563,-1.047853,1.339207,0.172012,-0.801192,0.709235,0.512817,-0.721376,0.807409,0.531341,-0.738752,0.697648,0.558299,-0.736900,1.560777,0.207511,-0.776983,1.550053,0.188263,-0.851048,1.549015,0.270129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1.691667,0.648394,0.731180,-0.141027,-0.158342,-1.059403,1.392409,0.152105,0.000494,0.048675,-0.000659,0.053843,0.866569,0.006057,0.000377,-0.030025,0.916890,-0.054732,0.000282,-0.023818,0.905955,-0.513843,0.714936,0.307278,-0.361128,-0.753790,0.737879,0.530953,0.000512,0.032971,-0.001283,0.048825,0.842158,-0.073681,0.000913,-0.020616,0.889692,0.040710,0.000371,-0.028209,0.879070,-0.139877,-0.927822,-0.240430,0.248543,-0.788929,1.553259,0.220506,0.000390,-0.049604,0.020154,-0.005023,0.909629,-0.027515,-0.010959,0.019442,0.896797,0.077118,-0.009195,-0.014419,0.909760,-1.087476,1.440277,0.105957,-1.047282,1.398508,0.179567,-1.043449,1.338436,0.170793,-0.801164,0.709066,0.509445,-0.721380,0.807190,0.528382,-0.738847,0.697372,0.555022,-0.737585,1.560816,0.205842,-0.777760,1.550106,0.186724,-0.851443,1.548853,0.268947,,,,,,,-0.887305,1.442616,0.347284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1.700000,0.651318,0.726834,-0.144203,-0.163411,-1.054736,1.391584,0.151435,0.000492,0.048675,-0.000659,0.053843,0.849243,0.006057,0.000377,-0.030025,0.917329,-0.054732,0.000282,-0.023818,0.863109,-0.514325,0.714902,0.308263,-0.359665,-0.753840,0.737735,0.527811,0.000540,0.032971,-0.001283,0.048825,0.845348,-0.073681,0.000913,-0.020616,0.888640,0.040710,0.000371,-0.028209,0.881703,-0.139602,-0.927186,-0.240460,0.251030,-0.789573,1.553258,0.219091,0.000372,-0.049604,0.020154,-0.005023,0.906710,-0.027515,-0.010959,0.019442,0.892354,0.077118,-0.009195,-0.014419,0.908196,-1.082829,1.439781,0.105708,-1.042316,1.397614,0.178565,-1.039049,1.337337,0.170054,-0.801262,0.708987,0.506127,-0.721326,0.807103,0.525511,-0.738971,0.697093,0.551778,-0.738307,1.560907,0.204160,-0.778560,1.550171,0.185298,-0.851853,1.548697,0.267813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1.708333,0.654145,0.722726,-0.147313,-0.167516,-1.050167,1.390844,0.150494,0.000374,0.048675,-0.000659,0.053843,0.833459,0.006057,0.000377,-0.030025,0.899634,-0.054732,0.000282,-0.023818,0.898135,-0.514509,0.714687,0.309228,-0.359000,-0.753982,0.737484,0.524646,0.000474,0.032971,-0.001283,0.048825,0.819197,-0.073681,0.000913,-0.020616,0.884916,0.040710,0.000371,-0.028209,0.890810,-0.139504,-0.926662,-0.240023,0.253428,-0.790207,1.553212,0.217674,0.000357,-0.049604,0.020154,-0.005023,0.908655,-0.027515,-0.010959,0.019442,0.901232,0.077118,-0.009195,-0.014419,0.910873,-1.078320,1.439329,0.104932,-1.037389,1.396770,0.177511,-1.034786,1.336420,0.169052,-0.801360,0.708886,0.502917,-0.721472,0.806807,0.522483,-0.739141,0.696745,0.548525,-0.739038,1.560939,0.202543,-0.779371,1.550136,0.183791,-0.852212,1.548560,0.266681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,1.716667,0.656713,0.718508,-0.150280,-0.172889,-1.045724,1.390097,0.149588,0.000459,0.048675,-0.000659,0.053843,0.873274,0.006057,0.000377,-0.030025,0.921815,-0.054732,0.000282,-0.023818,0.924246,-0.514845,0.714762,0.310021,-0.357683,-0.754168,0.737319,0.521546,0.000511,0.032971,-0.001283,0.048825,0.843811,-0.073681,0.000913,-0.020616,0.904222,0.040710,0.000371,-0.028209,0.896735,-0.138416,-0.926946,-0.237187,0.255646,-0.790798,1.553114,0.216169,0.000436,-0.049604,0.020154,-0.005023,0.912217,-0.027515,-0.010959,0.019442,0.898245,0.077118,-0.009195,-0.014419,0.921886,-1.073930,1.438880,0.104456,-1.032595,1.395848,0.176370,-1.030639,1.335550,0.167953,-0.801555,0.708818,0.499674,-0.721590,0.806558,0.519630,-0.739379,0.696574,0.545324,-0.739755,1.561009,0.200807,-0.780017,1.549943,0.182151,-0.852625,1.548388,0.265541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,1.725000,0.659880,0.713557,-0.153794,-0.178161,-1.041409,1.389328,0.148700,0.000491,0.048675,-0.000659,0.053843,0.838876,0.006057,0.000377,-0.030025,0.881252,-0.054732,0.000282,-0.023818,0.911652,-0.515355,0.714858,0.310380,-0.356441,-0.754359,0.737067,0.518433,0.000452,0.032971,-0.001283,0.048825,0.859489,-0.073681,0.000913,-0.020616,0.904497,0.040710,0.000371,-0.028209,0.897012,-0.139046,-0.925413,-0.239532,0.258653,-0.791503,1.553146,0.214828,0.000347,-0.049604,0.020154,-0.005023,0.911784,-0.027515,-0.010959,0.019442,0.910789,0.077118,-0.009195,-0.014419,0.917004,-1.069615,1.438417,0.103946,-1.027916,1.394948,0.175216,-1.026687,1.334603,0.166954,-0.801674,0.708649,0.496440,-0.721760,0.806323,0.516705,-0.739663,0.696221,0.542144,-0.740502,1.561053,0.199116,-0.780987,1.550167,0.180912,-0.853019,1.548218,0.264454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1.733333,0.662020,0.709768,-0.155771,-0.183559,-1.037201,1.388605,0.147815,0.000497,0.048675,-0.000659,0.053843,0.831717,0.006057,0.000377,-0.030025,0.879539,-0.054732,0.000282,-0.023818,0.915928,-0.516133,0.715273,0.310517,-0.354358,-0.754660,0.736827,0.515303,0.000593,0.032971,-0.001283,0.048825,0.810253,-0.073681,0.000913,-0.020616,0.875184,0.040710,0.000371,-0.028209,0.869593,-0.139192,-0.924967,-0.239463,0.260230,-0.792127,1.553129,0.213288,0.000171,-0.049604,0.020154,-0.005023,0.941436,-0.027515,-0.010959,0.019442,0.946800,0.077118,-0.009195,-0.014419,0.983306,-1.065441,1.438046,0.103508,-1.023378,1.394063,0.174177,-1.022771,1.333687,0.165778,-0.802050,0.708425,0.492999,-0.721952,0.806082,0.513906,-0.740016,0.695954,0.538986,-0.741234,1.561058,0.197453,-0.781797,1.550166,0.179420,-0.853349,1.548163,0.262991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1.741667,0.664119,0.706541,-0.156675,-0.187614,-1.033197,1.387847,0.147174,0.000415,0.048675,-0.000659,0.053843,0.856899,0.006057,0.000377,-0.030025,0.905164,-0.054732,0.000282,-0.023818,0.926751,-0.516244,0.715167,0.311187,-0.353824,-0.754932,0.736591,0.512336,0.000467,0.032971,-0.001283,0.048825,0.857910,-0.073681,0.000913,-0.020616,0.894774,0.040710,0.000371,-0.028209,0.897050,-0.139318,-0.923763,-0.239796,0.264103,-0.792856,1.553022,0.211633,0.000863,-0.049604,0.020154,-0.005023,0.836266,-0.027515,-0.010959,0.019442,0.713496,0.077118,-0.009195,-0.014419,0.802967,-1.061399,1.437629,0.103128,-1.019082,1.393141,0.173539,-1.019102,1.332756,0.164870,-0.802207,0.708292,0.490054,-0.722219,0.805813,0.511040,-0.740387,0.695657,0.535906,-0.742023,1.561118,0.195832,-0.782730,1.550011,0.176677,-0.853833,1.547912,0.262239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1.750000,0.668953,0.698140,-0.164348,-0.195169,-1.029220,1.387078,0.146372,0.000529,0.048675,-0.000659,0.053843,0.830485,0.006057,0.000377,-0.030025,0.842539,-0.054732,0.000282,-0.023818,0.930243,-0.516737,0.715589,0.311553,-0.351924,-0.755270,0.736418,0.509293,0.000560,0.032971,-0.001283,0.048825,0.825587,-0.073681,0.000913,-0.020616,0.883763,0.040710,0.000371,-0.028209,0.870748,-0.139233,-0.923494,-0.239266,0.265567,-0.793520,1.552979,0.210142,0.000585,-0.049604,0.020154,-0.005023,0.884025,-0.027515,-0.010959,0.019442,0.780617,0.077118,-0.009195,-0.014419,0.896548,-1.057469,1.437239,0.102827,-1.014615,1.392172,0.172046,-1.015581,1.331809,0.164232,-0.802603,0.708229,0.486740,-0.722467,0.805597,0.508279,-0.740768,0.695417,0.532847,-0.742817,1.561109,0.194200,-0.783572,1.549980,0.175368,-0.854190,1.547829,0.260743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,1.758333,0.672368,0.692515,-0.167899,-0.200387,-1.025474,1.386319,0.145863,0.000540,0.048675,-0.000659,0.053843,0.830485,0.006057,0.000377,-0.030025,0.842539,-0.054732,0.000282,-0.023818,0.930243,-0.516710,0.715953,0.311702,-0.351090,-0.755595,0.736223,0.506431,0.000514,0.032971,-0.001283,0.048825,0.825587,-0.073681,0.000913,-0.020616,0.883763,0.040710,0.000371,-0.028209,0.870748,-0.139055,-0.922312,-0.240170,0.268928,-0.794205,1.552960,0.209240,0.000322,-0.049604,0.020154,-0.005023,0.884025,-0.027515,-0.010959,0.019442,0.780617,0.077118,-0.009195,-0.014419,0.896548,-1.053646,1.436850,0.102653,-1.010537,1.391214,0.171222,-1.012258,1.330882,0.163681,-0.802897,0.708100,0.483815,-0.722715,0.805403,0.505506,-0.741203,0.695150,0.529956,-0.743588,1.561141,0.192539,-0.784366,1.550208,0.175101,-0.854661,1.547530,0.260078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1.766667,0.671776,0.692146,-0.164333,-0.206508,-1.021831,1.385508,0.144876,0.000548,0.048675,-0.000659,0.053843,0.832360,0.006057,0.000377,-0.030025,0.825772,-0.054732,0.000282,-0.023818,0.936758,-0.516384,0.715883,0.312910,-0.350637,-0.755947,0.736091,0.503548,0.000495,0.032971,-0.001283,0.048825,0.833402,-0.073681,0.000913,-0.020616,0.892488,0.040710,0.000371,-0.028209,0.888581,-0.138718,-0.921702,-0.239538,0.271742,-0.794891,1.552899,0.207803,0.000355,-0.049604,0.020154,-0.005023,0.919837,-0.027515,-0.010959,0.019442,0.915419,0.077118,-0.009195,-0.014419,0.923117,-1.050006,1.436462,0.102451,-1.006610,1.390239,0.170534,-1.008857,1.329797,0.161676,-0.803277,0.708098,0.480934,-0.722976,0.805185,0.502738,-0.741607,0.694981,0.526961,-0.744380,1.561191,0.190820,-0.785217,1.550172,0.173587,-0.855076,1.547334,0.258999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1.775000,0.674056,0.688076,-0.165372,-0.211782,-1.018437,1.384754,0.144279,0.000511,0.048675,-0.000659,0.053843,0.797688,0.006057,0.000377,-0.030025,0.865762,-0.054732,0.000282,-0.023818,0.925730,-0.516660,0.716274,0.312989,-0.349359,-0.756305,0.735916,0.500696,0.000607,0.032971,-0.001283,0.048825,0.849452,-0.073681,0.000913,-0.020616,0.892187,0.040710,0.000371,-0.028209,0.886791,-0.138726,-0.921365,-0.239204,0.273173,-0.795570,1.552864,0.206261,0.000155,-0.049604,0.020154,-0.005023,0.915467,-0.027515,-0.010959,0.019442,0.907902,0.077118,-0.009195,-0.014419,0.910289,-1.046525,1.436153,0.102273,-1.002916,1.389216,0.169814,-1.005851,1.328868,0.160777,-0.803728,0.707941,0.477879,-0.723231,0.805017,0.500071,-0.741999,0.694771,0.524117,-0.745159,1.561189,0.189169,-0.786122,1.550135,0.172160,-0.855430,1.547268,0.257454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
