Format Version,1.1,Take Name,sdf,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-04-06 03.27.24.017 PM,Total Frames,267,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
136,1.133333,-0.600735,0.782929,0.060278,-0.150016,-0.700868,0.827144,0.128202,0.000386,0.048675,-0.000659,0.053843,0.868937,0.006057,0.000377,-0.030025,0.919008,-0.054732,0.000282,-0.023818,0.903850,0.457147,-0.552090,-0.456058,0.527470,-0.160753,0.795483,0.370760,0.000164,0.032971,-0.001283,0.048825,0.955127,-0.073681,0.000913,-0.020616,0.942580,0.040710,0.000371,-0.028209,0.964967,-0.596328,-0.650665,-0.166221,0.439771,-0.286838,1.723348,0.088649,0.000734,-0.049604,0.020154,-0.005023,0.846542,-0.027515,-0.010959,0.019442,0.825214,0.077118,-0.009195,-0.014419,0.843477,-0.728016,0.775970,0.085102,-0.693442,0.823923,0.157697,-0.681137,0.881557,0.141817,-0.210470,0.763661,0.373622,-0.138176,0.867812,0.360047,-0.133612,0.754976,0.378611,-0.270801,1.692865,0.046998,-0.307510,1.717975,0.059637,-0.282231,1.759207,0.159291,,,,,,,,,,,,,,,,,,,,,,,,
137,1.141667,-0.600264,0.783527,0.059485,-0.149098,-0.702527,0.827591,0.126536,0.000345,0.048675,-0.000659,0.053843,0.863850,0.006057,0.000377,-0.030025,0.933825,-0.054732,0.000282,-0.023818,0.912712,0.460693,-0.553178,-0.454791,0.524330,-0.161957,0.794913,0.368754,0.000204,0.032971,-0.001283,0.048825,0.963649,-0.073681,0.000913,-0.020616,0.947106,0.040710,0.000371,-0.028209,0.966417,-0.599484,-0.650208,-0.175331,0.432558,-0.286769,1.723228,0.088569,0.000427,-0.049604,0.020154,-0.005023,0.822398,-0.027515,-0.010959,0.019442,0.788686,0.077118,-0.009195,-0.014419,0.838622,-0.729645,0.776454,0.083334,-0.695162,0.824316,0.156171,-0.682768,0.882022,0.140107,-0.211682,0.762982,0.371036,-0.139363,0.867307,0.358552,-0.134823,0.754447,0.376673,-0.270747,1.692671,0.047143,-0.306542,1.718013,0.059279,-0.283018,1.759007,0.159300,,,,,,,,,,,,,,,,,,,,,,,,
138,1.150000,-0.598922,0.785209,0.056547,-0.146770,-0.704346,0.828120,0.124686,0.000366,0.048675,-0.000659,0.053843,0.878583,0.006057,0.000377,-0.030025,0.947933,-0.054732,0.000282,-0.023818,0.914546,0.463750,-0.553951,-0.453673,0.521781,-0.163240,0.794353,0.366862,0.000205,0.032971,-0.001283,0.048825,0.954416,-0.073681,0.000913,-0.020616,0.935563,0.040710,0.000371,-0.028209,0.956817,-0.598945,-0.651760,-0.178314,0.429742,-0.287055,1.723036,0.088587,0.000461,-0.049604,0.020154,-0.005023,0.919264,-0.027515,-0.010959,0.019442,0.898175,0.077118,-0.009195,-0.014419,0.862235,-0.731307,0.776983,0.081439,-0.697225,0.824916,0.154323,-0.684499,0.882482,0.138305,-0.212911,0.762298,0.368667,-0.140651,0.866825,0.357091,-0.136151,0.753935,0.374829,-0.270700,1.692481,0.047292,-0.306587,1.717842,0.059089,-0.283879,1.758794,0.159398,,,,,,,,,,,,,,,,,,,,,,,,
139,1.158333,-0.598341,0.785889,0.055671,-0.145834,-0.706073,0.828612,0.122749,0.000443,0.048675,-0.000659,0.053843,0.855930,0.006057,0.000377,-0.030025,0.909815,-0.054732,0.000282,-0.023818,0.901725,0.466319,-0.554354,-0.453299,0.519383,-0.164352,0.793829,0.365085,0.000209,0.032971,-0.001283,0.048825,0.948220,-0.073681,0.000913,-0.020616,0.927205,0.040710,0.000371,-0.028209,0.967529,-0.598415,-0.653398,-0.181427,0.426679,-0.287388,1.722849,0.088604,0.000455,-0.049604,0.020154,-0.005023,0.919939,-0.027515,-0.010959,0.019442,0.891201,0.077118,-0.009195,-0.014419,0.847757,-0.733000,0.777443,0.079514,-0.699058,0.825489,0.152238,-0.686154,0.882919,0.136509,-0.213984,0.761705,0.366477,-0.141745,0.866403,0.355737,-0.137321,0.753375,0.373041,-0.270692,1.692294,0.047461,-0.306642,1.717675,0.058916,-0.284830,1.758587,0.159455,,,,,,,,,,,,,,,,,,,,,,,,
140,1.166667,-0.596385,0.788378,0.051114,-0.142028,-0.707946,0.829093,0.120951,0.000394,0.048675,-0.000659,0.053843,0.870586,0.006057,0.000377,-0.030025,0.923889,-0.054732,0.000282,-0.023818,0.909651,0.469546,-0.554928,-0.452054,0.516941,-0.165504,0.793301,0.363310,0.000214,0.032971,-0.001283,0.048825,0.942518,-0.073681,0.000913,-0.020616,0.929714,0.040710,0.000371,-0.028209,0.967018,-0.598229,-0.654773,-0.184110,0.423672,-0.287704,1.722672,0.088617,0.000393,-0.049604,0.020154,-0.005023,0.933420,-0.027515,-0.010959,0.019442,0.900837,0.077118,-0.009195,-0.014419,0.870731,-0.734632,0.777899,0.077536,-0.701286,0.826034,0.150583,-0.687913,0.883357,0.134744,-0.215133,0.761088,0.364209,-0.142996,0.865960,0.354398,-0.138381,0.752851,0.371324,-0.270705,1.692092,0.047667,-0.306724,1.717524,0.058782,-0.285684,1.758405,0.159414,,,,,,,,,,,,,,,,,,,,,,,,
141,1.175000,-0.596383,0.788502,0.050898,-0.141427,-0.709752,0.829520,0.118952,0.000409,0.048675,-0.000659,0.053843,0.870586,0.006057,0.000377,-0.030025,0.923889,-0.054732,0.000282,-0.023818,0.909651,0.472363,-0.555420,-0.451638,0.514204,-0.166607,0.792837,0.361638,0.000210,0.032971,-0.001283,0.048825,0.942518,-0.073681,0.000913,-0.020616,0.929714,0.040710,0.000371,-0.028209,0.967018,-0.597835,-0.656314,-0.186939,0.420594,-0.288066,1.722473,0.088645,0.000346,-0.049604,0.020154,-0.005023,0.933420,-0.027515,-0.010959,0.019442,0.900837,0.077118,-0.009195,-0.014419,0.870731,-0.736367,0.778402,0.075516,-0.703146,0.826379,0.148614,-0.689732,0.883802,0.132744,-0.216212,0.760578,0.362070,-0.144080,0.865558,0.353204,-0.139526,0.752371,0.369641,-0.270724,1.691875,0.047891,-0.306851,1.717360,0.058654,-0.286627,1.758188,0.159394,,,,,,,,,,,,,,,,,,,,,,,,
142,1.183333,-0.594822,0.790368,0.047730,-0.138664,-0.711631,0.829957,0.116875,0.000469,0.048675,-0.000659,0.053843,0.851204,0.006057,0.000377,-0.030025,0.927009,-0.054732,0.000282,-0.023818,0.914845,0.474296,-0.555607,-0.451169,0.512631,-0.167715,0.792377,0.360085,0.000181,0.032971,-0.001283,0.048825,0.943536,-0.073681,0.000913,-0.020616,0.928113,0.040710,0.000371,-0.028209,0.970559,-0.597337,-0.657818,-0.189783,0.417667,-0.288459,1.722298,0.088704,0.000332,-0.049604,0.020154,-0.005023,0.941994,-0.027515,-0.010959,0.019442,0.906194,0.077118,-0.009195,-0.014419,0.892287,-0.738081,0.778839,0.073354,-0.705289,0.826907,0.146542,-0.691513,0.884142,0.130746,-0.217262,0.760108,0.360219,-0.145258,0.865115,0.351948,-0.140622,0.751905,0.368089,-0.270797,1.691692,0.048111,-0.306988,1.717206,0.058547,-0.287596,1.757999,0.159456,,,,,,,,,,,,,,,,,,,,,,,,
143,1.191667,-0.593629,0.791827,0.045606,-0.136142,-0.713511,0.830428,0.114830,0.000409,0.048675,-0.000659,0.053843,0.843060,0.006057,0.000377,-0.030025,0.908277,-0.054732,0.000282,-0.023818,0.896562,0.476750,-0.556169,-0.450550,0.510285,-0.168722,0.791926,0.358597,0.000213,0.032971,-0.001283,0.048825,0.956657,-0.073681,0.000913,-0.020616,0.937281,0.040710,0.000371,-0.028209,0.970605,-0.596525,-0.659404,-0.192591,0.415033,-0.288887,1.722123,0.088753,0.000366,-0.049604,0.020154,-0.005023,0.946387,-0.027515,-0.010959,0.019442,0.908240,0.077118,-0.009195,-0.014419,0.896303,-0.739845,0.779335,0.071150,-0.707381,0.827366,0.144561,-0.693297,0.884601,0.128796,-0.218265,0.759566,0.358326,-0.146229,0.864731,0.350853,-0.141668,0.751476,0.366614,-0.270901,1.691524,0.048261,-0.307149,1.717049,0.058438,-0.288614,1.757800,0.159566,,,,,,,-0.300391,1.680574,0.291753,-0.458396,1.711552,0.265772,,,,,,,,,,,,
144,1.200000,-0.592434,0.793221,0.043455,-0.133919,-0.715431,0.830841,0.112668,0.000438,0.048675,-0.000659,0.053843,0.857737,0.006057,0.000377,-0.030025,0.921320,-0.054732,0.000282,-0.023818,0.913931,0.478891,-0.556330,-0.449931,0.508647,-0.169733,0.791495,0.357233,0.000205,0.032971,-0.001283,0.048825,0.945796,-0.073681,0.000913,-0.020616,0.923640,0.040710,0.000371,-0.028209,0.970567,-0.595792,-0.661016,-0.194728,0.412517,-0.289316,1.721992,0.088724,0.000311,-0.049604,0.020154,-0.005023,0.938329,-0.027515,-0.010959,0.019442,0.904447,0.077118,-0.009195,-0.014419,0.882768,-0.741645,0.779767,0.068917,-0.709515,0.827803,0.142371,-0.695125,0.884971,0.126734,-0.219216,0.759085,0.356643,-0.147316,0.864326,0.349805,-0.142660,0.751070,0.365251,-0.271025,1.691407,0.048411,-0.307353,1.716914,0.058278,-0.289573,1.757656,0.159484,,,,,,,,,,-0.454618,1.725171,0.241460,,,,,,,,,,,,
145,1.208333,-0.592447,0.793573,0.042534,-0.132056,-0.717300,0.831278,0.110503,0.000470,0.048675,-0.000659,0.053843,0.849971,0.006057,0.000377,-0.030025,0.908485,-0.054732,0.000282,-0.023818,0.912963,0.480940,-0.556119,-0.449854,0.507012,-0.170755,0.791084,0.355977,0.000227,0.032971,-0.001283,0.048825,0.953615,-0.073681,0.000913,-0.020616,0.924929,0.040710,0.000371,-0.028209,0.967451,-0.595244,-0.662358,-0.197291,0.409931,-0.289754,1.721845,0.088756,0.000280,-0.049604,0.020154,-0.005023,0.952096,-0.027515,-0.010959,0.019442,0.913252,0.077118,-0.009195,-0.014419,0.901738,-0.743348,0.780262,0.066587,-0.711487,0.828255,0.140268,-0.697059,0.885333,0.124669,-0.220241,0.758638,0.355085,-0.148404,0.863979,0.348899,-0.143618,0.750631,0.363948,-0.271186,1.691268,0.048589,-0.307544,1.716785,0.058177,-0.290535,1.757486,0.159504,,,,,,,-0.302758,1.714272,0.293087,,,,,,,,,,,,,,,
146,1.216667,-0.591006,0.795258,0.040169,-0.129086,-0.719197,0.831727,0.108258,0.000454,0.048675,-0.000659,0.053843,0.848867,0.006057,0.000377,-0.030025,0.905771,-0.054732,0.000282,-0.023818,0.893073,0.483340,-0.557036,-0.448817,0.504635,-0.171768,0.790726,0.354747,0.000291,0.032971,-0.001283,0.048825,0.940012,-0.073681,0.000913,-0.020616,0.928665,0.040710,0.000371,-0.028209,0.961068,-0.594195,-0.663943,-0.199898,0.407618,-0.290247,1.721723,0.088817,0.000305,-0.049604,0.020154,-0.005023,0.960217,-0.027515,-0.010959,0.019442,0.920262,0.077118,-0.009195,-0.014419,0.909322,-0.745108,0.780754,0.064169,-0.713627,0.828718,0.138055,-0.698849,0.885720,0.122563,-0.221317,0.758254,0.353422,-0.149426,0.863676,0.348016,-0.144567,0.750242,0.362803,-0.271368,1.691187,0.048754,-0.307781,1.716672,0.058078,-0.291594,1.757314,0.159622,,,,,,,-0.302644,1.713315,0.291515,,,,,,,,,,,,,,,
147,1.225000,-0.589879,0.796605,0.038070,-0.126546,-0.721174,0.832168,0.105936,0.000432,0.048675,-0.000659,0.053843,0.853605,0.006057,0.000377,-0.030025,0.909366,-0.054732,0.000282,-0.023818,0.913004,0.485554,-0.556966,-0.448245,0.503094,-0.172723,0.790437,0.353725,0.000286,0.032971,-0.001283,0.048825,0.913710,-0.073681,0.000913,-0.020616,0.932196,0.040710,0.000371,-0.028209,0.939325,-0.597295,-0.661902,-0.210834,0.400842,-0.290673,1.721817,0.088693,0.000385,-0.049604,0.020154,-0.005023,0.953742,-0.027515,-0.010959,0.019442,0.889537,0.077118,-0.009195,-0.014419,0.868256,-0.746937,0.781240,0.061730,-0.715834,0.829120,0.135749,-0.700741,0.886159,0.120345,-0.222208,0.757913,0.352087,-0.150499,0.863420,0.347318,-0.145468,0.749972,0.361770,-0.271565,1.691136,0.048896,-0.307764,1.717204,0.057478,-0.292694,1.757115,0.159707,,,,,,,-0.302345,1.712606,0.289888,,,,,,,,,,,,,,,
148,1.233333,-0.589104,0.797760,0.035969,-0.123458,-0.723112,0.832659,0.103659,0.000416,0.048675,-0.000659,0.053843,0.853605,0.006057,0.000377,-0.030025,0.909366,-0.054732,0.000282,-0.023818,0.913004,0.487459,-0.557386,-0.447527,0.501422,-0.173663,0.790106,0.352790,0.000301,0.032971,-0.001283,0.048825,0.913710,-0.073681,0.000913,-0.020616,0.932196,0.040710,0.000371,-0.028209,0.939325,-0.590009,-0.667958,-0.207487,0.403325,-0.291009,1.721907,0.088680,0.000381,-0.049604,0.020154,-0.005023,0.953742,-0.027515,-0.010959,0.019442,0.889537,0.077118,-0.009195,-0.014419,0.868256,-0.748656,0.781805,0.059222,-0.717991,0.829604,0.133584,-0.702681,0.886582,0.118186,-0.223121,0.757520,0.350844,-0.151464,0.863135,0.346660,-0.146410,0.749656,0.360865,-0.271135,1.691678,0.048936,-0.308145,1.717083,0.057423,-0.293771,1.756960,0.159659,,,,,,,,,,,,,,,,,,,,,,,,
149,1.241667,-0.588922,0.798247,0.035083,-0.121420,-0.725108,0.833153,0.101263,0.000434,0.048675,-0.000659,0.053843,0.860093,0.006057,0.000377,-0.030025,0.919730,-0.054732,0.000282,-0.023818,0.908107,0.489419,-0.557615,-0.446753,0.499946,-0.174672,0.789862,0.352005,0.000315,0.032971,-0.001283,0.048825,0.908117,-0.073681,0.000913,-0.020616,0.927335,0.040710,0.000371,-0.028209,0.938676,-0.588181,-0.669931,-0.209366,0.401748,-0.291627,1.721813,0.088761,0.000397,-0.049604,0.020154,-0.005023,0.942799,-0.027515,-0.010959,0.019442,0.869453,0.077118,-0.009195,-0.014419,0.902135,-0.750493,0.782349,0.056704,-0.720137,0.830060,0.131137,-0.704684,0.887067,0.115965,-0.224085,0.757184,0.349768,-0.152532,0.862955,0.346144,-0.147407,0.749440,0.360104,-0.271405,1.691683,0.049103,-0.308544,1.716987,0.057381,-0.294954,1.756773,0.159776,,,,,,,,,,,,,,,,,,,,,,,,
150,1.250000,-0.582613,0.804746,0.024011,-0.111216,-0.727618,0.833742,0.098606,0.000887,0.048675,-0.000659,0.053843,0.852544,0.006057,0.000377,-0.030025,0.909341,-0.054732,0.000282,-0.023818,0.912532,0.491366,-0.557369,-0.446249,0.498760,-0.175676,0.789598,0.351328,0.000309,0.032971,-0.001283,0.048825,0.901779,-0.073681,0.000913,-0.020616,0.921749,0.040710,0.000371,-0.028209,0.940186,-0.586402,-0.671884,-0.211062,0.400198,-0.292230,1.721753,0.088859,0.000433,-0.049604,0.020154,-0.005023,0.938593,-0.027515,-0.010959,0.019442,0.866182,0.077118,-0.009195,-0.014419,0.897255,-0.752352,0.782996,0.054186,-0.723750,0.830780,0.127842,-0.706735,0.887489,0.113805,-0.225008,0.756856,0.348837,-0.153666,0.862709,0.345745,-0.148359,0.749221,0.359404,-0.271676,1.691713,0.049284,-0.308932,1.716906,0.057348,-0.296103,1.756644,0.159923,,,,,,,,,,,,,,,,,,,,,,,,
151,1.258333,-0.586934,0.800882,0.031377,-0.114507,-0.729244,0.834237,0.096445,0.000638,0.048675,-0.000659,0.053843,0.699352,0.006057,0.000377,-0.030025,0.750116,-0.054732,0.000282,-0.023818,0.884914,0.493349,-0.558163,-0.444801,0.497205,-0.176606,0.789405,0.350769,0.000387,0.032971,-0.001283,0.048825,0.910934,-0.073681,0.000913,-0.020616,0.922927,0.040710,0.000371,-0.028209,0.934481,-0.584207,-0.674185,-0.212510,0.398769,-0.292900,1.721689,0.088925,0.000391,-0.049604,0.020154,-0.005023,0.932625,-0.027515,-0.010959,0.019442,0.859514,0.077118,-0.009195,-0.014419,0.883359,-0.754148,0.783692,0.051689,-0.724880,0.830934,0.126020,-0.708685,0.888117,0.111668,-0.225943,0.756516,0.347956,-0.154619,0.862590,0.345401,-0.149266,0.749097,0.358950,-0.271968,1.691768,0.049456,-0.309384,1.716832,0.057348,-0.297369,1.756469,0.159949,,,,,,,,,,,,,,,,,,,,,,,,
152,1.266667,-0.581539,0.806261,0.021468,-0.106278,-0.731670,0.835092,0.094135,0.000778,0.048675,-0.000659,0.053843,0.765284,0.006057,0.000377,-0.030025,0.836474,-0.054732,0.000282,-0.023818,0.919742,0.495099,-0.558376,-0.443746,0.496167,-0.177613,0.789232,0.350377,0.000357,0.032971,-0.001283,0.048825,0.882369,-0.073681,0.000913,-0.020616,0.902081,0.040710,0.000371,-0.028209,0.925471,-0.582281,-0.676159,-0.214056,0.397414,-0.293582,1.721651,0.088985,0.000418,-0.049604,0.020154,-0.005023,0.935243,-0.027515,-0.010959,0.019442,0.868666,0.077118,-0.009195,-0.014419,0.902771,-0.756085,0.784470,0.049275,-0.728123,0.832064,0.123542,-0.710788,0.888773,0.109605,-0.226850,0.756282,0.347324,-0.155761,0.862454,0.345197,-0.150236,0.748950,0.358611,-0.272306,1.691833,0.049606,-0.309880,1.716786,0.057291,-0.298585,1.756335,0.160035,,,,,,,,,,,,,,,,,,,,,,,,
153,1.275000,-0.584485,0.804056,0.025813,-0.105857,-0.733744,0.835602,0.091822,0.001197,0.048675,-0.000659,0.053843,0.731958,0.006057,0.000377,-0.030025,0.783115,-0.054732,0.000282,-0.023818,0.901623,0.496475,-0.558844,-0.442909,0.495013,-0.178618,0.789094,0.350104,0.000380,0.032971,-0.001283,0.048825,0.893223,-0.073681,0.000913,-0.020616,0.909471,0.040710,0.000371,-0.028209,0.929387,-0.579991,-0.678422,-0.216201,0.395741,-0.294307,1.721640,0.089085,0.000449,-0.049604,0.020154,-0.005023,0.928415,-0.027515,-0.010959,0.019442,0.861308,0.077118,-0.009195,-0.014419,0.896828,-0.757962,0.785365,0.046849,-0.730251,0.831794,0.121039,-0.713047,0.889582,0.107542,-0.227841,0.756081,0.346823,-0.156797,0.862362,0.345091,-0.151228,0.748824,0.358397,-0.272635,1.691954,0.049791,-0.310341,1.716775,0.057259,-0.299965,1.756195,0.160186,,,,,,,,,,,,,,,,,,,,,,,,
154,1.283333,-0.587760,0.801402,0.025009,-0.108018,-0.735995,0.836926,0.089887,0.000626,0.048675,-0.000659,0.053843,0.778914,0.006057,0.000377,-0.030025,0.871298,-0.054732,0.000282,-0.023818,0.880415,0.498233,-0.559533,-0.441434,0.493784,-0.179605,0.788998,0.349945,0.000407,0.032971,-0.001283,0.048825,0.870810,-0.073681,0.000913,-0.020616,0.901352,0.040710,0.000371,-0.028209,0.922760,-0.577693,-0.680683,-0.217478,0.394519,-0.295051,1.721639,0.089158,0.000460,-0.049604,0.020154,-0.005023,0.914744,-0.027515,-0.010959,0.019442,0.848303,0.077118,-0.009195,-0.014419,0.891836,-0.759990,0.786327,0.044676,-0.732089,0.833772,0.119837,-0.715884,0.890724,0.105194,-0.228786,0.755895,0.346388,-0.157873,0.862313,0.345095,-0.152171,0.748769,0.358352,-0.272986,1.692081,0.049984,-0.310928,1.716768,0.057220,-0.301266,1.756072,0.160243,,,,,,,,,,,,,,,,,,,,,,,,
155,1.291667,-0.584282,0.804770,0.023791,-0.101952,-0.738062,0.837512,0.087701,0.001214,0.048675,-0.000659,0.053843,0.615979,0.006057,0.000377,-0.030025,0.666762,-0.054732,0.000282,-0.023818,0.806589,0.499852,-0.559787,-0.440400,0.492782,-0.180631,0.788938,0.349977,0.000361,0.032971,-0.001283,0.048825,0.884740,-0.073681,0.000913,-0.020616,0.913531,0.040710,0.000371,-0.028209,0.930925,-0.577692,-0.680927,-0.224384,0.390208,-0.295778,1.721753,0.089128,0.000507,-0.049604,0.020154,-0.005023,0.927950,-0.027515,-0.010959,0.019442,0.830818,0.077118,-0.009195,-0.014419,0.860630,-0.761876,0.787521,0.042441,-0.734768,0.833720,0.117222,-0.717520,0.891326,0.103518,-0.229704,0.755795,0.346194,-0.159031,0.862291,0.345296,-0.153170,0.748717,0.358442,-0.273406,1.692248,0.050189,-0.311244,1.717071,0.056801,-0.302716,1.755942,0.160354,,,,,,,,,,,,,,,,,,,,,,,,
156,1.300000,-0.585587,0.803785,0.021255,-0.102787,-0.740588,0.839263,0.086217,0.000739,0.048675,-0.000659,0.053843,0.615979,0.006057,0.000377,-0.030025,0.666762,-0.054732,0.000282,-0.023818,0.806589,0.500608,-0.560808,-0.438002,0.492991,-0.181824,0.788879,0.349994,0.000298,0.032971,-0.001283,0.048825,0.884740,-0.073681,0.000913,-0.020616,0.913531,0.040710,0.000371,-0.028209,0.930925,-0.574797,-0.683472,-0.225217,0.389554,-0.296617,1.721768,0.089294,0.000577,-0.049604,0.020154,-0.005023,0.927950,-0.027515,-0.010959,0.019442,0.830818,0.077118,-0.009195,-0.014419,0.860630,-0.764237,0.788835,0.040842,-0.737129,0.836057,0.116092,-0.720365,0.892965,0.101790,-0.230764,0.755782,0.346110,-0.160492,0.862143,0.345168,-0.154216,0.748715,0.358703,-0.273852,1.692433,0.050398,-0.311903,1.717045,0.056865,-0.304128,1.755832,0.160585,,,,,,,,,,,,,,,,,,,,,,,,
157,1.308333,-0.582788,0.805894,0.023158,-0.101769,-0.742740,0.840272,0.084647,0.001185,0.048675,-0.000659,0.053843,0.732599,0.006057,0.000377,-0.030025,0.840435,-0.054732,0.000282,-0.023818,0.872383,0.503490,-0.561153,-0.437779,0.489852,-0.182752,0.788981,0.350454,0.000389,0.032971,-0.001283,0.048825,0.917955,-0.073681,0.000913,-0.020616,0.945512,0.040710,0.000371,-0.028209,0.912730,-0.571511,-0.686539,-0.225703,0.388714,-0.297501,1.721793,0.089438,0.000498,-0.049604,0.020154,-0.005023,0.910739,-0.027515,-0.010959,0.019442,0.816609,0.077118,-0.009195,-0.014419,0.839827,-0.766667,0.790332,0.039462,-0.739461,0.836605,0.114172,-0.722047,0.893955,0.100435,-0.231735,0.755723,0.346071,-0.161311,0.862408,0.346170,-0.155228,0.748798,0.359119,-0.274290,1.692658,0.050668,-0.312588,1.717026,0.056989,-0.305659,1.755699,0.160619,,,,,,,,,,,,,,,,,,,,,,,,
158,1.316667,-0.583914,0.804993,0.020804,-0.102947,-0.745368,0.842552,0.083572,0.000667,0.048675,-0.000659,0.053843,0.603844,0.006057,0.000377,-0.030025,0.690994,-0.054732,0.000282,-0.023818,0.816552,0.504518,-0.561793,-0.436861,0.488880,-0.183793,0.789137,0.351014,0.000371,0.032971,-0.001283,0.048825,0.871333,-0.073681,0.000913,-0.020616,0.914310,0.040710,0.000371,-0.028209,0.922723,-0.568031,-0.689477,-0.226487,0.388157,-0.298415,1.721854,0.089628,0.000543,-0.049604,0.020154,-0.005023,0.918141,-0.027515,-0.010959,0.019442,0.832199,0.077118,-0.009195,-0.014419,0.876421,-0.769217,0.792114,0.038231,-0.741946,0.839343,0.113450,-0.724913,0.896254,0.099103,-0.232711,0.755856,0.346450,-0.162378,0.862560,0.346838,-0.156304,0.748985,0.359755,-0.274752,1.692932,0.050903,-0.313303,1.717053,0.057105,-0.307223,1.755583,0.160842,,,,,,,,,,,,,,,,,,,,,,,,
159,1.325000,-0.583346,0.804658,0.026196,-0.107453,-0.747581,0.844286,0.082667,0.000745,0.048675,-0.000659,0.053843,0.750895,0.006057,0.000377,-0.030025,0.852543,-0.054732,0.000282,-0.023818,0.896294,0.506168,-0.562313,-0.435549,0.487745,-0.184863,0.789311,0.351682,0.000404,0.032971,-0.001283,0.048825,0.882949,-0.073681,0.000913,-0.020616,0.913651,0.040710,0.000371,-0.028209,0.925159,-0.564661,-0.692322,-0.227377,0.387488,-0.299414,1.721962,0.089724,0.000601,-0.049604,0.020154,-0.005023,0.901171,-0.027515,-0.010959,0.019442,0.824022,0.077118,-0.009195,-0.014419,0.867534,-0.772088,0.794106,0.037532,-0.743763,0.840945,0.112498,-0.726853,0.897882,0.098055,-0.233756,0.755973,0.346857,-0.163560,0.862766,0.347662,-0.157291,0.749182,0.360525,-0.275289,1.693264,0.051120,-0.314163,1.717133,0.057040,-0.308837,1.755496,0.160964,,,,,,,,,,,,,,,,,,,,,,,,
160,1.333333,-0.582823,0.804916,0.022565,-0.109176,-0.750634,0.847065,0.081974,0.000648,0.048675,-0.000659,0.053843,0.723282,0.006057,0.000377,-0.030025,0.840152,-0.054732,0.000282,-0.023818,0.877866,0.507354,-0.562519,-0.434971,0.486790,-0.185986,0.789601,0.352599,0.000411,0.032971,-0.001283,0.048825,0.868939,-0.073681,0.000913,-0.020616,0.915275,0.040710,0.000371,-0.028209,0.912840,-0.561230,-0.695095,-0.229046,0.386526,-0.300437,1.722066,0.089857,0.000674,-0.049604,0.020154,-0.005023,0.889230,-0.027515,-0.010959,0.019442,0.801340,0.077118,-0.009195,-0.014419,0.858846,-0.775138,0.796440,0.037089,-0.746818,0.844064,0.111887,-0.729922,0.900738,0.096993,-0.234826,0.756180,0.347596,-0.164703,0.863098,0.348738,-0.158446,0.749511,0.361460,-0.275811,1.693589,0.051354,-0.315004,1.717260,0.057025,-0.310553,1.755356,0.161135,,,,,,,,,,,,,,,,,,,,,,,,
161,1.341667,-0.579846,0.806483,0.025024,-0.112863,-0.753309,0.849468,0.081513,0.000800,0.048675,-0.000659,0.053843,0.771868,0.006057,0.000377,-0.030025,0.860743,-0.054732,0.000282,-0.023818,0.881462,0.508428,-0.562759,-0.434506,0.485806,-0.187103,0.789937,0.353624,0.000449,0.032971,-0.001283,0.048825,0.867775,-0.073681,0.000913,-0.020616,0.905332,0.040710,0.000371,-0.028209,0.918614,-0.558023,-0.697620,-0.231348,0.385246,-0.301515,1.722196,0.089999,0.000771,-0.049604,0.020154,-0.005023,0.867342,-0.027515,-0.010959,0.019442,0.778712,0.077118,-0.009195,-0.014419,0.848438,-0.778489,0.799079,0.037039,-0.749294,0.846406,0.111312,-0.732101,0.903000,0.096278,-0.235952,0.756495,0.348436,-0.165850,0.863438,0.349920,-0.159528,0.749863,0.362513,-0.276423,1.693949,0.051609,-0.315855,1.717416,0.056949,-0.312337,1.755234,0.161366,,,,,,,,,,,,,,,,,,,,,,,,
