Format Version,1.1,Take Name,push position L,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-04-06 03.31.45.792 PM,Total Frames,3645,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1283,10.691667,-0.263592,0.242098,0.526971,-0.770850,-0.557575,0.741174,0.308246,0.000153,0.048675,-0.000659,0.053843,0.989243,0.006057,0.000377,-0.030025,0.963128,-0.054732,0.000282,-0.023818,0.958664,-0.117499,-0.181510,-0.299902,-0.929143,-0.282004,1.395100,-0.224458,0.000354,0.032971,-0.001283,0.048825,0.927599,-0.073681,0.000913,-0.020616,0.946098,0.040710,0.000371,-0.028209,0.879814,-0.261386,0.296199,0.178694,0.901117,-0.696714,1.548713,0.067797,0.000178,-0.049604,0.020154,-0.005023,0.941846,-0.027515,-0.010959,0.019442,0.946494,0.077118,-0.009195,-0.014419,0.993907,,,,-0.577119,0.687085,0.352471,-0.535884,0.740248,0.286788,-0.559721,0.796187,0.285478,-0.236398,1.408515,-0.189162,-0.346321,1.354007,-0.223301,-0.263312,1.422770,-0.260919,-0.746451,1.553673,0.087939,-0.703641,1.546523,0.102599,-0.640048,1.545942,0.012853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.563231,1.450245,-0.000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,10.700000,-0.264846,0.243596,0.526901,-0.769996,-0.559110,0.741011,0.308116,0.000138,0.048675,-0.000659,0.053843,0.977963,0.006057,0.000377,-0.030025,0.957582,-0.054732,0.000282,-0.023818,0.949407,-0.116356,-0.178704,-0.304243,-0.928419,-0.283016,1.395563,-0.223333,0.000329,0.032971,-0.001283,0.048825,0.926901,-0.073681,0.000913,-0.020616,0.931326,0.040710,0.000371,-0.028209,0.875985,-0.261531,0.294823,0.178312,0.901602,-0.697052,1.548620,0.067313,0.000192,-0.049604,0.020154,-0.005023,0.933848,-0.027515,-0.010959,0.019442,0.938808,0.077118,-0.009195,-0.014419,0.994161,,,,-0.578883,0.686882,0.352227,-0.537354,0.740092,0.286763,-0.561093,0.796060,0.285359,-0.237853,1.409269,-0.187773,-0.346943,1.353957,-0.222620,-0.264262,1.423457,-0.259614,-0.746863,1.553578,0.087322,-0.704078,1.546422,0.102072,-0.640216,1.545859,0.012545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.563950,1.450141,-0.001689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,10.708333,-0.265776,0.244643,0.526932,-0.769322,-0.560664,0.740846,0.307989,0.000095,0.048675,-0.000659,0.053843,0.985165,0.006057,0.000377,-0.030025,0.956741,-0.054732,0.000282,-0.023818,0.954774,-0.114729,-0.175331,-0.308803,-0.927759,-0.284382,1.396048,-0.222239,0.000474,0.032971,-0.001283,0.048825,0.935859,-0.073681,0.000913,-0.020616,0.927391,0.040710,0.000371,-0.028209,0.889972,-0.261195,0.293329,0.177763,0.902295,-0.697421,1.548534,0.066852,0.000187,-0.049604,0.020154,-0.005023,0.930487,-0.027515,-0.010959,0.019442,0.936147,0.077118,-0.009195,-0.014419,0.989700,,,,-0.580627,0.686689,0.352026,-0.538819,0.739917,0.286674,-0.562547,0.795934,0.285268,-0.239961,1.410018,-0.186589,-0.347759,1.353963,-0.221953,-0.265403,1.424176,-0.258173,-0.747289,1.553500,0.086715,-0.704570,1.546302,0.101575,-0.640403,1.545799,0.012266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,10.716667,-0.267225,0.246514,0.526532,-0.768496,-0.562170,0.740688,0.307877,0.000145,0.048675,-0.000659,0.053843,0.996115,0.006057,0.000377,-0.030025,0.967919,-0.054732,0.000282,-0.023818,0.964917,-0.114908,-0.171837,-0.312598,-0.927119,-0.285520,1.396602,-0.220946,0.000250,0.032971,-0.001283,0.048825,0.887244,-0.073681,0.000913,-0.020616,0.842187,0.040710,0.000371,-0.028209,0.914962,-0.261080,0.291548,0.177263,0.903004,-0.697813,1.548437,0.066389,0.000179,-0.049604,0.020154,-0.005023,0.932053,-0.027515,-0.010959,0.019442,0.938556,0.077118,-0.009195,-0.014419,0.988898,,,,-0.582361,0.686554,0.351748,-0.540239,0.739732,0.286703,-0.563911,0.795777,0.285181,-0.241091,1.410872,-0.184729,-0.348844,1.354020,-0.221431,-0.266635,1.424911,-0.256682,-0.747748,1.553398,0.086062,-0.705101,1.546176,0.101083,-0.640591,1.545736,0.012022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.565274,1.449431,-0.005911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,10.725000,-0.268307,0.247700,0.526402,-0.767827,-0.563726,0.740526,0.307807,0.000137,0.048675,-0.000659,0.053843,0.979743,0.006057,0.000377,-0.030025,0.961844,-0.054732,0.000282,-0.023818,0.955618,-0.114576,-0.168004,-0.317285,-0.926271,-0.286898,1.397162,-0.219605,0.000248,0.032971,-0.001283,0.048825,0.976142,-0.073681,0.000913,-0.020616,0.926028,0.040710,0.000371,-0.028209,0.911539,-0.261578,0.289891,0.177122,0.903420,-0.698216,1.548343,0.065932,0.000191,-0.049604,0.020154,-0.005023,0.931093,-0.027515,-0.010959,0.019442,0.934622,0.077118,-0.009195,-0.014419,0.990926,,,,-0.584108,0.686378,0.351582,-0.541702,0.739577,0.286682,-0.565367,0.795622,0.285159,-0.242841,1.411710,-0.182987,-0.349878,1.354048,-0.220791,-0.267988,1.425724,-0.255041,-0.748234,1.553274,0.085413,-0.705605,1.546079,0.100617,-0.640809,1.545677,0.011767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.565836,1.449002,-0.007687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,10.733333,-0.269173,0.249025,0.526856,-0.766783,-0.565274,0.740364,0.307753,0.000149,0.048675,-0.000659,0.053843,0.976834,0.006057,0.000377,-0.030025,0.957593,-0.054732,0.000282,-0.023818,0.953449,-0.114382,-0.164903,-0.322268,-0.925131,-0.288338,1.397708,-0.218205,0.000267,0.032971,-0.001283,0.048825,0.973985,-0.073681,0.000913,-0.020616,0.904667,0.040710,0.000371,-0.028209,0.921259,-0.261791,0.288243,0.176845,0.903940,-0.698621,1.548248,0.065489,0.000190,-0.049604,0.020154,-0.005023,0.930939,-0.027515,-0.010959,0.019442,0.936303,0.077118,-0.009195,-0.014419,0.990094,,,,-0.585904,0.686227,0.351416,-0.543198,0.739388,0.286709,-0.566721,0.795476,0.285133,-0.244763,1.412503,-0.181341,-0.350838,1.354047,-0.219928,-0.269412,1.426577,-0.253350,-0.748708,1.553156,0.084804,-0.706136,1.545972,0.100142,-0.641019,1.545615,0.011522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.566694,1.448961,-0.009586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,10.741667,-0.270838,0.250818,0.526006,-0.766195,-0.566817,0.740180,0.307693,0.000104,0.048675,-0.000659,0.053843,0.993230,0.006057,0.000377,-0.030025,0.966717,-0.054732,0.000282,-0.023818,0.961887,-0.113977,-0.160567,-0.326326,-0.924521,-0.289973,1.398302,-0.216788,0.000177,0.032971,-0.001283,0.048825,0.992729,-0.073681,0.000913,-0.020616,0.939052,0.040710,0.000371,-0.028209,0.935201,-0.261686,0.286565,0.176375,0.904595,-0.699023,1.548152,0.065069,0.000151,-0.049604,0.020154,-0.005023,0.943495,-0.027515,-0.010959,0.019442,0.945761,0.077118,-0.009195,-0.014419,0.997203,,,,-0.587661,0.685976,0.351245,-0.544619,0.739243,0.286748,-0.568171,0.795321,0.285086,-0.246775,1.413316,-0.179476,-0.352239,1.354149,-0.219245,-0.270911,1.427438,-0.251642,-0.749140,1.553053,0.084201,-0.706693,1.545852,0.099700,-0.641234,1.545551,0.011307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.567698,1.449036,-0.011585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,10.750000,-0.271533,0.251488,0.526856,-0.765145,-0.568344,0.740031,0.307698,0.000087,0.048675,-0.000659,0.053843,0.993230,0.006057,0.000377,-0.030025,0.966717,-0.054732,0.000282,-0.023818,0.961887,-0.114012,-0.156800,-0.331226,-0.923420,-0.291655,1.398883,-0.215240,0.000218,0.032971,-0.001283,0.048825,0.992729,-0.073681,0.000913,-0.020616,0.939052,0.040710,0.000371,-0.028209,0.935201,-0.261966,0.284714,0.176119,0.905149,-0.699452,1.548028,0.064642,0.000154,-0.049604,0.020154,-0.005023,0.943495,-0.027515,-0.010959,0.019442,0.945761,0.077118,-0.009195,-0.014419,0.997203,,,,-0.589398,0.685823,0.351136,-0.546098,0.739042,0.286793,-0.569536,0.795228,0.285166,-0.248864,1.414131,-0.177537,-0.353488,1.354212,-0.218395,-0.272622,1.428299,-0.249790,-0.749643,1.552901,0.083568,-0.707245,1.545713,0.099245,-0.641464,1.545472,0.011112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.568648,1.449034,-0.013847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,10.758333,-0.273409,0.254289,0.525562,-0.764440,-0.569892,0.739903,0.307657,0.000091,0.048675,-0.000659,0.053843,0.992987,0.006057,0.000377,-0.030025,0.971828,-0.054732,0.000282,-0.023818,0.970067,-0.114055,-0.153081,-0.335695,-0.922424,-0.293507,1.399505,-0.213681,0.000280,0.032971,-0.001283,0.048825,0.988868,-0.073681,0.000913,-0.020616,0.927163,0.040710,0.000371,-0.028209,0.920304,-0.262052,0.283060,0.175903,0.905684,-0.699873,1.547910,0.064256,0.000188,-0.049604,0.020154,-0.005023,0.944145,-0.027515,-0.010959,0.019442,0.942498,0.077118,-0.009195,-0.014419,0.998017,,,,-0.591217,0.685687,0.350953,-0.547517,0.738920,0.286938,-0.570944,0.795101,0.285082,-0.251123,1.414972,-0.175665,-0.354985,1.354331,-0.217497,-0.274423,1.429201,-0.247873,-0.750163,1.552760,0.082994,-0.707747,1.545565,0.098845,-0.641706,1.545404,0.010928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.569534,1.448980,-0.015867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,10.766667,-0.274606,0.256189,0.525280,-0.763571,-0.571415,0.739788,0.307686,0.000147,0.048675,-0.000659,0.053843,0.991612,0.006057,0.000377,-0.030025,0.967559,-0.054732,0.000282,-0.023818,0.972282,-0.109813,-0.149329,-0.339120,-0.922301,-0.295410,1.400026,-0.212373,0.000321,0.032971,-0.001283,0.048825,0.963252,-0.073681,0.000913,-0.020616,0.925246,0.040710,0.000371,-0.028209,0.901548,-0.262336,0.281288,0.175638,0.906205,-0.700315,1.547785,0.063869,0.000188,-0.049604,0.020154,-0.005023,0.933473,-0.027515,-0.010959,0.019442,0.930662,0.077118,-0.009195,-0.014419,0.994850,,,,-0.593003,0.685618,0.350864,-0.548928,0.738822,0.287046,-0.572313,0.794924,0.285148,-0.253533,1.415800,-0.173647,-0.356487,1.354414,-0.216552,-0.276226,1.429856,-0.246930,-0.750674,1.552609,0.082418,-0.708315,1.545428,0.098426,-0.641953,1.545316,0.010763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.570686,1.448596,-0.018386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,10.775000,-0.275783,0.257302,0.525235,-0.762802,-0.572919,0.739571,0.307716,0.000110,0.048675,-0.000659,0.053843,0.981727,0.006057,0.000377,-0.030025,0.959695,-0.054732,0.000282,-0.023818,0.948378,-0.109476,-0.146060,-0.343396,-0.921282,-0.297548,1.400632,-0.210708,0.000304,0.032971,-0.001283,0.048825,0.927281,-0.073681,0.000913,-0.020616,0.948929,0.040710,0.000371,-0.028209,0.883139,-0.262204,0.279549,0.175232,0.906860,-0.700747,1.547647,0.063501,0.000177,-0.049604,0.020154,-0.005023,0.934622,-0.027515,-0.010959,0.019442,0.929551,0.077118,-0.009195,-0.014419,0.994691,,,,-0.594688,0.685360,0.350767,-0.550365,0.738577,0.287165,-0.573705,0.794777,0.285217,-0.256081,1.416602,-0.171640,-0.358234,1.354537,-0.215432,-0.278341,1.430748,-0.245060,-0.751143,1.552456,0.081867,-0.708901,1.545261,0.098025,-0.642195,1.545223,0.010609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.571359,1.448279,-0.020758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,10.783333,-0.276713,0.258708,0.525481,-0.761820,-0.574455,0.739412,0.307773,0.000148,0.048675,-0.000659,0.053843,0.976177,0.006057,0.000377,-0.030025,0.956049,-0.054732,0.000282,-0.023818,0.956712,-0.109232,-0.142413,-0.348625,-0.919917,-0.299813,1.401245,-0.208922,0.000310,0.032971,-0.001283,0.048825,0.938914,-0.073681,0.000913,-0.020616,0.934966,0.040710,0.000371,-0.028209,0.893899,-0.262071,0.277909,0.174824,0.907481,-0.701165,1.547503,0.063163,0.000178,-0.049604,0.020154,-0.005023,0.937950,-0.027515,-0.010959,0.019442,0.934582,0.077118,-0.009195,-0.014419,0.993759,,,,-0.596452,0.685223,0.350697,-0.551857,0.738398,0.287322,-0.575057,0.794616,0.285302,-0.258834,1.417478,-0.169552,-0.359962,1.354613,-0.214297,-0.280652,1.431639,-0.242925,-0.751646,1.552305,0.081379,-0.709430,1.545088,0.097639,-0.642415,1.545116,0.010471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.572175,1.448394,-0.022452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,10.791667,-0.278102,0.260466,0.525088,-0.760985,-0.575936,0.739238,0.307827,0.000124,0.048675,-0.000659,0.053843,0.981507,0.006057,0.000377,-0.030025,0.966253,-0.054732,0.000282,-0.023818,0.959388,-0.108244,-0.138783,-0.352962,-0.918934,-0.302342,1.401873,-0.207149,0.000284,0.032971,-0.001283,0.048825,0.947848,-0.073681,0.000913,-0.020616,0.945526,0.040710,0.000371,-0.028209,0.893821,-0.262014,0.276283,0.174338,0.908087,-0.701569,1.547361,0.062859,0.000184,-0.049604,0.020154,-0.005023,0.936589,-0.027515,-0.010959,0.019442,0.930977,0.077118,-0.009195,-0.014419,0.994322,,,,-0.598185,0.685044,0.350629,-0.553200,0.738214,0.287449,-0.576424,0.794454,0.285402,-0.261778,1.418378,-0.167405,-0.362092,1.354749,-0.213126,-0.283169,1.432483,-0.240923,-0.752116,1.552165,0.080888,-0.709945,1.544921,0.097313,-0.642641,1.544996,0.010375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.573085,1.448156,-0.024266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,10.800000,-0.279740,0.262568,0.524603,-0.759997,-0.577402,0.739077,0.307918,0.000107,0.048675,-0.000659,0.053843,0.986088,0.006057,0.000377,-0.030025,0.970415,-0.054732,0.000282,-0.023818,0.963506,-0.107566,-0.134773,-0.358461,-0.917481,-0.305025,1.402497,-0.205366,0.000342,0.032971,-0.001283,0.048825,0.933592,-0.073681,0.000913,-0.020616,0.934756,0.040710,0.000371,-0.028209,0.875221,-0.262391,0.274747,0.173980,0.908513,-0.701971,1.547204,0.062557,0.000184,-0.049604,0.020154,-0.005023,0.934091,-0.027515,-0.010959,0.019442,0.931626,0.077118,-0.009195,-0.014419,0.996098,,,,-0.599933,0.684865,0.350569,-0.554542,0.738049,0.287663,-0.577731,0.794316,0.285522,-0.264954,1.419290,-0.165173,-0.364213,1.354791,-0.212034,-0.285927,1.433401,-0.238903,-0.752584,1.552002,0.080408,-0.710460,1.544765,0.097000,-0.642864,1.544846,0.010264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.574141,1.447993,-0.026257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,10.808333,-0.281223,0.264291,0.524424,-0.758975,-0.578910,0.738881,0.308037,0.000129,0.048675,-0.000659,0.053843,0.979526,0.006057,0.000377,-0.030025,0.964970,-0.054732,0.000282,-0.023818,0.958689,-0.106090,-0.131427,-0.363703,-0.916074,-0.307903,1.403122,-0.203485,0.000315,0.032971,-0.001283,0.048825,0.940287,-0.073681,0.000913,-0.020616,0.930666,0.040710,0.000371,-0.028209,0.892582,-0.262500,0.273074,0.173657,0.909048,-0.702382,1.547037,0.062284,0.000195,-0.049604,0.020154,-0.005023,0.930820,-0.027515,-0.010959,0.019442,0.931328,0.077118,-0.009195,-0.014419,0.991463,,,,-0.601691,0.684662,0.350518,-0.555965,0.737850,0.287901,-0.579073,0.794131,0.285692,-0.268387,1.420243,-0.163013,-0.366518,1.354825,-0.210659,-0.288812,1.434293,-0.236790,-0.753071,1.551817,0.079977,-0.710994,1.544582,0.096676,-0.643079,1.544713,0.010199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.574852,1.447811,-0.027947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,10.816667,-0.283001,0.266486,0.523825,-0.757960,-0.580328,0.738721,0.308192,0.000102,0.048675,-0.000659,0.053843,0.979526,0.006057,0.000377,-0.030025,0.964970,-0.054732,0.000282,-0.023818,0.958689,-0.104678,-0.127360,-0.369064,-0.914666,-0.310858,1.403755,-0.201540,0.000292,0.032971,-0.001283,0.048825,0.940287,-0.073681,0.000913,-0.020616,0.930666,0.040710,0.000371,-0.028209,0.892582,-0.262574,0.271450,0.173302,0.909580,-0.702793,1.546875,0.062038,0.000205,-0.049604,0.020154,-0.005023,0.930820,-0.027515,-0.010959,0.019442,0.931328,0.077118,-0.009195,-0.014419,0.991463,,,,-0.603406,0.684474,0.350515,-0.557240,0.737698,0.288173,-0.580338,0.793989,0.285887,-0.271876,1.421218,-0.160672,-0.368921,1.354859,-0.209370,-0.291790,1.435182,-0.234587,-0.753557,1.551641,0.079594,-0.711535,1.544407,0.096368,-0.643287,1.544579,0.010151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,10.825000,-0.285124,0.268691,0.522773,-0.757111,-0.581743,0.738568,0.308406,0.000098,0.048675,-0.000659,0.053843,0.988608,0.006057,0.000377,-0.030025,0.972627,-0.054732,0.000282,-0.023818,0.962029,-0.102481,-0.123038,-0.374156,-0.913437,-0.313950,1.404368,-0.199615,0.000273,0.032971,-0.001283,0.048825,0.948710,-0.073681,0.000913,-0.020616,0.937468,0.040710,0.000371,-0.028209,0.894914,-0.262340,0.269875,0.172901,0.910193,-0.703200,1.546724,0.061840,0.000190,-0.049604,0.020154,-0.005023,0.927077,-0.027515,-0.010959,0.019442,0.934430,0.077118,-0.009195,-0.014419,0.985024,,,,-0.605070,0.684280,0.350530,-0.558509,0.737565,0.288532,-0.581648,0.793858,0.286155,-0.275563,1.422189,-0.158346,-0.371453,1.354898,-0.208076,-0.294845,1.436011,-0.232431,-0.754015,1.551480,0.079252,-0.712083,1.544225,0.096129,-0.643504,1.544467,0.010137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,10.833333,-0.285637,0.271042,0.522872,-0.756011,-0.583201,0.738534,0.308679,0.000141,0.048675,-0.000659,0.053843,0.987686,0.006057,0.000377,-0.030025,0.975469,-0.054732,0.000282,-0.023818,0.963539,-0.100649,-0.119095,-0.379335,-0.912026,-0.317168,1.405026,-0.197625,0.000245,0.032971,-0.001283,0.048825,0.953365,-0.073681,0.000913,-0.020616,0.941641,0.040710,0.000371,-0.028209,0.900280,-0.262088,0.268101,0.172538,0.910858,-0.703607,1.546560,0.061662,0.000205,-0.049604,0.020154,-0.005023,0.928854,-0.027515,-0.010959,0.019442,0.943332,0.077118,-0.009195,-0.014419,0.985368,,,,-0.606864,0.684397,0.350738,-0.559827,0.737444,0.288874,-0.582912,0.793757,0.286425,-0.279358,1.423196,-0.156026,-0.374088,1.354983,-0.206680,-0.298067,1.436893,-0.230176,-0.754494,1.551303,0.078872,-0.712604,1.544015,0.095940,-0.643725,1.544361,0.010173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.577946,1.447779,-0.034469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,10.841667,-0.287830,0.273275,0.521620,-0.755240,-0.584533,0.738418,0.308941,0.000128,0.048675,-0.000659,0.053843,0.971467,0.006057,0.000377,-0.030025,0.974219,-0.054732,0.000282,-0.023818,0.948724,-0.095659,-0.114394,-0.383043,-0.911615,-0.320458,1.405578,-0.195705,0.000349,0.032971,-0.001283,0.048825,0.964204,-0.073681,0.000913,-0.020616,0.939577,0.040710,0.000371,-0.028209,0.912408,-0.262090,0.266280,0.172414,0.911415,-0.704025,1.546386,0.061494,0.000196,-0.049604,0.020154,-0.005023,0.924668,-0.027515,-0.010959,0.019442,0.937188,0.077118,-0.009195,-0.014419,0.984462,,,,-0.608436,0.684211,0.350811,-0.561012,0.737363,0.289286,-0.584151,0.793678,0.286725,-0.283337,1.424139,-0.153546,-0.376871,1.355077,-0.205221,-0.301182,1.437508,-0.228360,-0.754965,1.551089,0.078494,-0.713129,1.543804,0.095746,-0.643981,1.544266,0.010241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.578750,1.447493,-0.036331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,10.850000,-0.289170,0.275462,0.520714,-0.754558,-0.585898,0.738334,0.309255,0.000101,0.048675,-0.000659,0.053843,0.978560,0.006057,0.000377,-0.030025,0.980106,-0.054732,0.000282,-0.023818,0.965396,-0.092903,-0.110417,-0.387133,-0.910662,-0.323890,1.406172,-0.193570,0.000346,0.032971,-0.001283,0.048825,0.913169,-0.073681,0.000913,-0.020616,0.954740,0.040710,0.000371,-0.028209,0.872811,-0.261554,0.264686,0.172048,0.912102,-0.704426,1.546210,0.061359,0.000213,-0.049604,0.020154,-0.005023,0.921966,-0.027515,-0.010959,0.019442,0.934205,0.077118,-0.009195,-0.014419,0.984393,,,,-0.610023,0.684132,0.351010,-0.562272,0.737260,0.289744,-0.585397,0.793610,0.287011,-0.287330,1.425067,-0.151039,-0.379808,1.355200,-0.203601,-0.304549,1.438239,-0.226084,-0.755439,1.550903,0.078216,-0.713653,1.543574,0.095577,-0.644189,1.544154,0.010282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.580420,1.447485,-0.039700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,10.858333,-0.291601,0.277400,0.519262,-0.753914,-0.587246,0.738213,0.309553,0.000132,0.048675,-0.000659,0.053843,0.979445,0.006057,0.000377,-0.030025,0.960703,-0.054732,0.000282,-0.023818,0.960714,-0.091235,-0.106528,-0.391269,-0.909526,-0.327535,1.406767,-0.191281,0.000320,0.032971,-0.001283,0.048825,0.923765,-0.073681,0.000913,-0.020616,0.956115,0.040710,0.000371,-0.028209,0.880074,-0.260834,0.262997,0.171576,0.912886,-0.704839,1.546031,0.061251,0.000199,-0.049604,0.020154,-0.005023,0.930835,-0.027515,-0.010959,0.019442,0.934649,0.077118,-0.009195,-0.014419,0.985612,,,,-0.611559,0.683870,0.351102,-0.563528,0.737266,0.290204,-0.586653,0.793503,0.287351,-0.291499,1.425927,-0.148432,-0.382958,1.355352,-0.201875,-0.308163,1.439012,-0.223550,-0.755877,1.550719,0.077925,-0.714206,1.543331,0.095454,-0.644433,1.544043,0.010375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.604615,1.455573,-0.026952,-0.597427,1.456186,-0.002159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
