Format Version,1.1,Take Name,zoomm in 1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-04-06 03.36.50.391 PM,Total Frames,3763,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
317,2.641667,-0.036296,-0.516194,0.774951,0.362873,-0.932078,1.213225,0.097566,0.000452,0.048675,-0.000659,0.053843,0.849815,0.006057,0.000377,-0.030025,0.930224,-0.054732,0.000282,-0.023818,0.892956,-0.495030,-0.732659,-0.319264,0.340920,-0.365759,1.168943,0.469085,0.000431,0.032971,-0.001283,0.048825,0.970661,-0.073681,0.000913,-0.020616,0.914839,0.040710,0.000371,-0.028209,0.935247,0.233145,0.836617,0.198810,-0.454081,-0.544257,1.553616,0.071293,0.000609,-0.049604,0.020154,-0.005023,0.859763,-0.027515,-0.010959,0.019442,0.825401,0.077118,-0.009195,-0.014419,0.792885,-0.550350,1.549493,0.036259,-0.340798,1.115443,0.421057,-0.371441,1.166861,0.517956,-0.991013,1.200875,0.138850,-0.923706,1.240016,0.085186,-0.881534,1.198785,0.068675,-0.385046,1.224540,0.468260,-0.340798,1.115443,0.421057,-0.371441,1.166861,0.517956,-0.505453,1.556881,0.033893,-0.550350,1.549493,0.036259,-0.576984,1.554475,0.143766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2.650000,-0.034295,-0.517554,0.773516,0.364191,-0.933986,1.213739,0.101467,0.000429,0.048675,-0.000659,0.053843,0.848385,0.006057,0.000377,-0.030025,0.922059,-0.054732,0.000282,-0.023818,0.890907,-0.501938,-0.726126,-0.312287,0.351107,-0.354912,1.169362,0.470475,0.000319,0.032971,-0.001283,0.048825,0.931954,-0.073681,0.000913,-0.020616,0.850609,0.040710,0.000371,-0.028209,0.894221,0.233556,0.834542,0.197085,-0.458421,-0.543518,1.553716,0.073759,0.000574,-0.049604,0.020154,-0.005023,0.881559,-0.027515,-0.010959,0.019442,0.860770,0.077118,-0.009195,-0.014419,0.801097,-0.549944,1.549566,0.038737,-0.331689,1.115634,0.421650,-0.359123,1.167384,0.519566,-0.992789,1.201252,0.142878,-0.925642,1.240544,0.089214,-0.883545,1.199423,0.072321,-0.373925,1.225075,0.470216,-0.331689,1.115634,0.421650,-0.359123,1.167384,0.519566,-0.505140,1.557027,0.036021,-0.549944,1.549566,0.038737,-0.575485,1.554556,0.146553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2.658333,-0.033016,-0.519706,0.771473,0.365575,-0.935929,1.214167,0.105378,0.000436,0.048675,-0.000659,0.053843,0.850443,0.006057,0.000377,-0.030025,0.930531,-0.054732,0.000282,-0.023818,0.892114,-0.507898,-0.720262,-0.304962,0.360916,-0.343840,1.169706,0.471758,0.000401,0.032971,-0.001283,0.048825,0.925714,-0.073681,0.000913,-0.020616,0.859080,0.040710,0.000371,-0.028209,0.914147,0.234043,0.832475,0.195628,-0.462536,-0.542759,1.553771,0.076234,0.000566,-0.049604,0.020154,-0.005023,0.903156,-0.027515,-0.010959,0.019442,0.868709,0.077118,-0.009195,-0.014419,0.803823,-0.549486,1.549615,0.041294,-0.322274,1.115933,0.422382,-0.346608,1.167788,0.520986,-0.994699,1.201538,0.146814,-0.927542,1.241027,0.093282,-0.885566,1.199936,0.076050,-0.362645,1.225413,0.471924,-0.322274,1.115933,0.422382,-0.346608,1.167788,0.520986,-0.504769,1.557117,0.038107,-0.549486,1.549615,0.041294,-0.574036,1.554583,0.149341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2.666667,-0.032343,-0.519815,0.771494,0.365435,-0.937858,1.214439,0.109042,0.000569,0.048675,-0.000659,0.053843,0.825609,0.006057,0.000377,-0.030025,0.878651,-0.054732,0.000282,-0.023818,0.869113,-0.513576,-0.713942,-0.297097,0.371834,-0.332793,1.169916,0.473089,0.000335,0.032971,-0.001283,0.048825,0.947339,-0.073681,0.000913,-0.020616,0.885427,0.040710,0.000371,-0.028209,0.915929,0.234295,0.830334,0.193623,-0.467077,-0.542042,1.553843,0.078670,0.000619,-0.049604,0.020154,-0.005023,0.882969,-0.027515,-0.010959,0.019442,0.867253,0.077118,-0.009195,-0.014419,0.785495,-0.549109,1.549659,0.043864,-0.312896,1.115986,0.423059,-0.334001,1.168032,0.522335,-0.996660,1.201713,0.150573,-0.929324,1.241181,0.096871,-0.887613,1.200424,0.079698,-0.351483,1.225736,0.473882,-0.312896,1.115986,0.423059,-0.334001,1.168032,0.522335,-0.504441,1.557246,0.040055,-0.549109,1.549659,0.043864,-0.572597,1.554626,0.152145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2.675000,-0.030547,-0.526313,0.765359,0.369171,-0.939984,1.214720,0.113072,0.000387,0.048675,-0.000659,0.053843,0.869148,0.006057,0.000377,-0.030025,0.952020,-0.054732,0.000282,-0.023818,0.888419,-0.520367,-0.706380,-0.289138,0.382941,-0.321565,1.169885,0.474131,0.000208,0.032971,-0.001283,0.048825,0.974885,-0.073681,0.000913,-0.020616,0.924852,0.040710,0.000371,-0.028209,0.944162,0.237330,0.826507,0.196508,-0.471110,-0.541403,1.554040,0.081182,0.000566,-0.049604,0.020154,-0.005023,0.892713,-0.027515,-0.010959,0.019442,0.869505,0.077118,-0.009195,-0.014419,0.813252,-0.548909,1.550088,0.046414,-0.303610,1.115770,0.423419,-0.321122,1.168023,0.523466,-0.998726,1.201799,0.154377,-0.931493,1.241642,0.101517,-0.889742,1.200730,0.083325,-0.339965,1.225865,0.475512,-0.303610,1.115770,0.423419,-0.321122,1.168023,0.523466,-0.504154,1.557358,0.042275,-0.548909,1.550088,0.046414,-0.571160,1.554673,0.154890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2.683333,-0.030635,-0.527758,0.764281,0.369334,-0.941984,1.214916,0.116423,0.000238,0.048675,-0.000659,0.053843,0.943369,0.006057,0.000377,-0.030025,0.953520,-0.054732,0.000282,-0.023818,0.924503,-0.525824,-0.699633,-0.283236,0.392174,-0.310246,1.169734,0.475186,0.000221,0.032971,-0.001283,0.048825,0.975257,-0.073681,0.000913,-0.020616,0.920393,0.040710,0.000371,-0.028209,0.938491,0.237681,0.824334,0.194767,-0.475444,-0.540718,1.554075,0.083628,0.000613,-0.049604,0.020154,-0.005023,0.886392,-0.027515,-0.010959,0.019442,0.859143,0.077118,-0.009195,-0.014419,0.794927,-0.548564,1.550099,0.048903,-0.293954,1.115580,0.423965,-0.308459,1.167826,0.524448,-1.000628,1.201928,0.157517,-0.933383,1.241756,0.104945,-0.891941,1.201069,0.086805,-0.328325,1.225798,0.477149,-0.293954,1.115580,0.423965,-0.308459,1.167826,0.524448,-0.503869,1.557446,0.044337,-0.548564,1.550099,0.048903,-0.569737,1.554681,0.157687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2.691667,-0.027233,-0.530331,0.761457,0.371739,-0.944275,1.214802,0.120136,0.000499,0.048675,-0.000659,0.053843,0.943369,0.006057,0.000377,-0.030025,0.953520,-0.054732,0.000282,-0.023818,0.924503,-0.531904,-0.691571,-0.276432,0.402980,-0.298812,1.169356,0.476181,0.000214,0.032971,-0.001283,0.048825,0.975257,-0.073681,0.000913,-0.020616,0.920393,0.040710,0.000371,-0.028209,0.938491,0.238210,0.821990,0.193516,-0.479729,-0.540045,1.554100,0.086129,0.000626,-0.049604,0.020154,-0.005023,0.886392,-0.027515,-0.010959,0.019442,0.859143,0.077118,-0.009195,-0.014419,0.794927,-0.548239,1.550130,0.051497,-0.284462,1.115177,0.424383,-0.295460,1.167353,0.525327,-1.002923,1.201509,0.161581,-0.935574,1.241711,0.108799,-0.894342,1.201197,0.090035,-0.316513,1.225537,0.478834,-0.284462,1.115177,0.424383,-0.295460,1.167353,0.525327,-0.503587,1.557519,0.046452,-0.548239,1.550130,0.051497,-0.568324,1.554651,0.160484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2.700000,-0.024517,-0.539644,0.752198,0.377335,-0.946618,1.214819,0.123833,0.000360,0.048675,-0.000659,0.053843,0.854037,0.006057,0.000377,-0.030025,0.901178,-0.054732,0.000282,-0.023818,0.870265,-0.538331,-0.682884,-0.268060,0.414746,-0.287128,1.168766,0.477073,0.000228,0.032971,-0.001283,0.048825,0.980065,-0.073681,0.000913,-0.020616,0.925078,0.040710,0.000371,-0.028209,0.934401,0.239490,0.819564,0.193079,-0.483404,-0.539388,1.554081,0.088693,0.000550,-0.049604,0.020154,-0.005023,0.880583,-0.027515,-0.010959,0.019442,0.857892,0.077118,-0.009195,-0.014419,0.791782,-0.547902,1.550143,0.054056,-0.274909,1.114557,0.424725,-0.282049,1.166779,0.526101,-1.005031,1.201316,0.164858,-0.938022,1.241882,0.113454,-0.896802,1.201268,0.093187,-0.304426,1.224964,0.480392,-0.274909,1.114557,0.424725,-0.282049,1.166779,0.526101,-0.503339,1.557476,0.048795,-0.547902,1.550143,0.054056,-0.566935,1.554623,0.163258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2.708333,-0.021328,-0.541319,0.750826,0.377862,-0.948987,1.214506,0.127037,0.000205,0.048675,-0.000659,0.053843,0.891075,0.006057,0.000377,-0.030025,0.925328,-0.054732,0.000282,-0.023818,0.913736,-0.544167,-0.674047,-0.263187,0.424588,-0.275453,1.167824,0.477953,0.000192,0.032971,-0.001283,0.048825,0.962416,-0.073681,0.000913,-0.020616,0.931424,0.040710,0.000371,-0.028209,0.934825,0.239743,0.817375,0.191154,-0.487732,-0.538773,1.554084,0.091165,0.000546,-0.049604,0.020154,-0.005023,0.912513,-0.027515,-0.010959,0.019442,0.863728,0.077118,-0.009195,-0.014419,0.811487,-0.547585,1.550124,0.056675,-0.265206,1.113711,0.425079,-0.268954,1.165565,0.526807,-1.007169,1.200583,0.168190,-0.940334,1.241632,0.116704,-0.899459,1.201301,0.096217,-0.292201,1.224194,0.481976,-0.265206,1.113711,0.425079,-0.268954,1.165565,0.526807,-0.503158,1.557528,0.050842,-0.547585,1.550124,0.056675,-0.565589,1.554602,0.166023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2.716667,-0.017083,-0.545021,0.747123,0.380090,-0.951546,1.214067,0.130345,0.000227,0.048675,-0.000659,0.053843,0.940247,0.006057,0.000377,-0.030025,0.950613,-0.054732,0.000282,-0.023818,0.955496,-0.551059,-0.663565,-0.259318,0.434477,-0.263725,1.166500,0.478761,0.000204,0.032971,-0.001283,0.048825,0.978267,-0.073681,0.000913,-0.020616,0.935573,0.040710,0.000371,-0.028209,0.942379,0.240615,0.814992,0.190387,-0.491574,-0.538182,1.554060,0.093700,0.000535,-0.049604,0.020154,-0.005023,0.910216,-0.027515,-0.010959,0.019442,0.873866,0.077118,-0.009195,-0.014419,0.806167,-0.547345,1.550113,0.059184,-0.255744,1.112571,0.425309,-0.255793,1.163930,0.527420,-1.009520,1.199699,0.171663,-0.942892,1.241274,0.120303,-0.902225,1.201228,0.099070,-0.279638,1.223000,0.483557,-0.255744,1.112571,0.425309,-0.255793,1.163930,0.527420,-0.502959,1.557521,0.053145,-0.547345,1.550113,0.059184,-0.564253,1.554546,0.168803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2.725000,-0.013025,-0.548584,0.743568,0.382090,-0.954220,1.213467,0.133590,0.000240,0.048675,-0.000659,0.053843,0.930680,0.006057,0.000377,-0.030025,0.942925,-0.054732,0.000282,-0.023818,0.946613,-0.556240,-0.653615,-0.256873,0.444299,-0.251729,1.165020,0.479475,0.000147,0.032971,-0.001283,0.048825,0.965458,-0.073681,0.000913,-0.020616,0.952129,0.040710,0.000371,-0.028209,0.972323,0.241246,0.812476,0.189507,-0.495752,-0.537635,1.554020,0.096192,0.000540,-0.049604,0.020154,-0.005023,0.906797,-0.027515,-0.010959,0.019442,0.873383,0.077118,-0.009195,-0.014419,0.815049,-0.547138,1.550111,0.061886,-0.245791,1.111476,0.425320,-0.242501,1.161989,0.528000,-1.011988,1.198674,0.175039,-0.945617,1.240770,0.123860,-0.905055,1.200958,0.101872,-0.266895,1.221595,0.485105,-0.245791,1.111476,0.425320,-0.242501,1.161989,0.528000,-0.502782,1.557527,0.055201,-0.547138,1.550111,0.061886,-0.562997,1.554424,0.171524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2.733333,-0.008977,-0.552899,0.739416,0.384040,-0.956989,1.212710,0.136760,0.000248,0.048675,-0.000659,0.053843,0.920582,0.006057,0.000377,-0.030025,0.942214,-0.054732,0.000282,-0.023818,0.951488,-0.563997,-0.640906,-0.253550,0.454818,-0.239903,1.163015,0.480102,0.000142,0.032971,-0.001283,0.048825,0.970866,-0.073681,0.000913,-0.020616,0.947338,0.040710,0.000371,-0.028209,0.975589,0.241616,0.810224,0.188083,-0.499783,-0.537133,1.553956,0.098615,0.000533,-0.049604,0.020154,-0.005023,0.912066,-0.027515,-0.010959,0.019442,0.875584,0.077118,-0.009195,-0.014419,0.812729,-0.546941,1.550042,0.064391,-0.236597,1.109791,0.425439,-0.229135,1.159456,0.528284,-1.014574,1.197440,0.178262,-0.948426,1.240125,0.127400,-0.907969,1.200566,0.104618,-0.253978,1.219801,0.486586,-0.236597,1.109791,0.425439,-0.229135,1.159456,0.528284,-0.502698,1.557508,0.057295,-0.546941,1.550042,0.064391,-0.561771,1.554320,0.174197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2.741667,-0.005416,-0.557516,0.735175,0.385571,-0.959819,1.211800,0.139668,0.000237,0.048675,-0.000659,0.053843,0.912599,0.006057,0.000377,-0.030025,0.946630,-0.054732,0.000282,-0.023818,0.963075,-0.571541,-0.628127,-0.252258,0.463857,-0.228004,1.160745,0.480726,0.000296,0.032971,-0.001283,0.048825,0.944321,-0.073681,0.000913,-0.020616,0.890599,0.040710,0.000371,-0.028209,0.943408,0.239470,0.809620,0.183370,-0.503532,-0.536607,1.553755,0.101133,0.000493,-0.049604,0.020154,-0.005023,0.929252,-0.027515,-0.010959,0.019442,0.885532,0.077118,-0.009195,-0.014419,0.815673,-0.546608,1.549639,0.066991,-0.227231,1.108034,0.425697,-0.215943,1.156533,0.528473,-1.017272,1.196038,0.181127,-0.951289,1.239356,0.130699,-0.910902,1.200010,0.107180,-0.240837,1.217679,0.488019,-0.227231,1.108034,0.425697,-0.215943,1.156533,0.528473,-0.502594,1.557474,0.059539,-0.546608,1.549639,0.066991,-0.560628,1.554154,0.176911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2.750000,-0.002306,-0.561631,0.731566,0.386493,-0.962727,1.210670,0.142483,0.000207,0.048675,-0.000659,0.053843,0.926882,0.006057,0.000377,-0.030025,0.948395,-0.054732,0.000282,-0.023818,0.969784,-0.580898,-0.613435,-0.251227,0.472377,-0.216264,1.158017,0.481183,0.000397,0.032971,-0.001283,0.048825,0.940837,-0.073681,0.000913,-0.020616,0.867097,0.040710,0.000371,-0.028209,0.894085,0.241782,0.806050,0.185099,-0.507508,-0.536225,1.553762,0.103568,0.000566,-0.049604,0.020154,-0.005023,0.901173,-0.027515,-0.010959,0.019442,0.870525,0.077118,-0.009195,-0.014419,0.803532,-0.546644,1.549821,0.069537,-0.218348,1.105674,0.425899,-0.202921,1.153150,0.528305,-1.020069,1.194398,0.183867,-0.954179,1.238373,0.133819,-0.913937,1.199238,0.109765,-0.227523,1.215233,0.489353,-0.218348,1.105674,0.425899,-0.202921,1.153150,0.528305,-0.502544,1.557450,0.061601,-0.546644,1.549821,0.069537,-0.559500,1.554015,0.179609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2.758333,0.000451,-0.566441,0.727798,0.386594,-0.965740,1.209372,0.145140,0.000220,0.048675,-0.000659,0.053843,0.926882,0.006057,0.000377,-0.030025,0.948395,-0.054732,0.000282,-0.023818,0.969784,-0.589894,-0.599305,-0.252240,0.478783,-0.204620,1.155007,0.481623,0.000472,0.032971,-0.001283,0.048825,0.940837,-0.073681,0.000913,-0.020616,0.867097,0.040710,0.000371,-0.028209,0.894085,0.241843,0.803983,0.183477,-0.511330,-0.535808,1.553677,0.105947,0.000617,-0.049604,0.020154,-0.005023,0.901173,-0.027515,-0.010959,0.019442,0.870525,0.077118,-0.009195,-0.014419,0.803532,-0.546571,1.549703,0.071969,-0.209376,1.103250,0.426119,-0.190240,1.149397,0.528383,-1.023048,1.192566,0.186313,-0.957224,1.237165,0.136866,-0.916954,1.198384,0.112245,-0.214239,1.212394,0.490396,-0.209376,1.103250,0.426119,-0.190240,1.149397,0.528383,-0.502482,1.557435,0.063693,-0.546571,1.549703,0.071969,-0.558383,1.553893,0.182223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2.766667,0.003707,-0.571460,0.724044,0.386238,-0.968870,1.207880,0.147651,0.000221,0.048675,-0.000659,0.053843,0.919265,0.006057,0.000377,-0.030025,0.941831,-0.054732,0.000282,-0.023818,0.973561,-0.601391,-0.582285,-0.253720,0.484664,-0.193476,1.151566,0.481889,0.000148,0.032971,-0.001283,0.048825,0.926613,-0.073681,0.000913,-0.020616,0.830385,0.040710,0.000371,-0.028209,0.888839,0.243159,0.801634,0.182935,-0.514579,-0.535450,1.553537,0.108337,0.000570,-0.049604,0.020154,-0.005023,0.890469,-0.027515,-0.010959,0.019442,0.854070,0.077118,-0.009195,-0.014419,0.792890,-0.546487,1.549587,0.074408,-0.201474,1.100189,0.425957,-0.177965,1.145270,0.528417,-1.026141,1.190422,0.188612,-0.960399,1.235805,0.139769,-0.920076,1.197415,0.114577,-0.200989,1.209239,0.491295,-0.201474,1.100189,0.425957,-0.177965,1.145270,0.528417,-0.502512,1.557250,0.065860,-0.546487,1.549587,0.074408,-0.557362,1.553773,0.184781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2.775000,0.006603,-0.573838,0.723532,0.383624,-0.971973,1.206360,0.149839,0.000188,0.048675,-0.000659,0.053843,0.917714,0.006057,0.000377,-0.030025,0.943635,-0.054732,0.000282,-0.023818,0.972914,-0.612099,-0.566830,-0.257299,0.487685,-0.182440,1.147932,0.482207,0.000147,0.032971,-0.001283,0.048825,0.977509,-0.073681,0.000913,-0.020616,0.947294,0.040710,0.000371,-0.028209,0.964287,0.243614,0.799535,0.181160,-0.518244,-0.535142,1.553373,0.110672,0.000555,-0.049604,0.020154,-0.005023,0.910835,-0.027515,-0.010959,0.019442,0.860114,0.077118,-0.009195,-0.014419,0.801463,-0.546465,1.549390,0.076940,-0.193238,1.097181,0.426152,-0.166209,1.140862,0.528475,-1.029249,1.188014,0.190738,-0.963406,1.234729,0.141921,-0.923262,1.196336,0.116856,-0.187873,1.205755,0.491993,-0.193238,1.097181,0.426152,-0.166209,1.140862,0.528475,-0.502583,1.557099,0.067832,-0.546465,1.549390,0.076940,-0.556388,1.553631,0.187282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2.783333,0.010175,-0.579562,0.719553,0.382424,-0.975350,1.204453,0.152046,0.000079,0.048675,-0.000659,0.053843,0.980166,0.006057,0.000377,-0.030025,0.986699,-0.054732,0.000282,-0.023818,0.973837,-0.622178,-0.552570,-0.262193,0.488688,-0.171800,1.144045,0.482402,0.000220,0.032971,-0.001283,0.048825,0.949095,-0.073681,0.000913,-0.020616,0.937388,0.040710,0.000371,-0.028209,0.948367,0.243969,0.797587,0.179568,-0.521622,-0.534838,1.553179,0.112923,0.000609,-0.049604,0.020154,-0.005023,0.896466,-0.027515,-0.010959,0.019442,0.855551,0.077118,-0.009195,-0.014419,0.791011,-0.546453,1.549154,0.079221,-0.185054,1.093965,0.426354,-0.155161,1.136180,0.528381,-1.032549,1.185385,0.192583,-0.966955,1.232886,0.144650,-0.926547,1.195089,0.118905,-0.175185,1.201991,0.492471,-0.185054,1.093965,0.426354,-0.155161,1.136180,0.528381,-0.502634,1.556927,0.069831,-0.546453,1.549154,0.079221,-0.555439,1.553456,0.189763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2.791667,0.014044,-0.584652,0.716530,0.380223,-0.978810,1.202312,0.154188,0.000079,0.048675,-0.000659,0.053843,0.980528,0.006057,0.000377,-0.030025,0.980952,-0.054732,0.000282,-0.023818,0.979645,-0.632429,-0.537794,-0.268110,0.488802,-0.161616,1.140076,0.482408,0.000314,0.032971,-0.001283,0.048825,0.930234,-0.073681,0.000913,-0.020616,0.918929,0.040710,0.000371,-0.028209,0.915034,0.244480,0.795594,0.178293,-0.524853,-0.534576,1.552971,0.115199,0.000603,-0.049604,0.020154,-0.005023,0.887499,-0.027515,-0.010959,0.019442,0.860987,0.077118,-0.009195,-0.014419,0.799375,-0.546464,1.548931,0.081656,-0.177317,1.090780,0.426386,-0.144697,1.131323,0.528107,-1.035906,1.182415,0.194385,-0.970588,1.230852,0.147215,-0.929936,1.193670,0.120965,-0.162834,1.198123,0.492734,-0.177317,1.090780,0.426386,-0.144697,1.131323,0.528107,-0.502701,1.556732,0.071810,-0.546464,1.548931,0.081656,-0.554573,1.553250,0.192174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
