Format Version,1.1,Take Name,zoom out 2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-04-06 03.36.01.318 PM,Total Frames,2626,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1499,12.491667,0.327738,-0.414315,0.658861,0.535568,-0.749109,1.142308,0.367158,0.000438,0.048675,-0.000659,0.053843,0.850313,0.006057,0.000377,-0.030025,0.926020,-0.054732,0.000282,-0.023818,0.894829,-0.545615,-0.653902,-0.378952,0.362094,-0.299098,1.152539,0.404371,0.000035,0.032971,-0.001283,0.048825,0.993241,-0.073681,0.000913,-0.020616,0.992516,0.040710,0.000371,-0.028209,0.988074,0.264365,0.505691,0.121468,-0.812179,-0.487695,1.549887,0.111216,0.000420,-0.049604,0.020154,-0.005023,0.877346,-0.027515,-0.010959,0.019442,0.943002,0.077118,-0.009195,-0.014419,0.864632,-0.520052,1.549599,0.097003,-0.286464,1.101918,0.348366,-0.759334,1.115307,0.433297,-0.750418,1.171829,0.359216,-0.737571,1.139792,0.308938,-0.307990,1.210334,0.411504,-0.286464,1.101918,0.348366,-0.302841,1.145364,0.453243,-0.497511,1.560439,0.058989,-0.520052,1.549599,0.097003,-0.445527,1.539623,0.177661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,12.500000,0.332676,-0.417204,0.655878,0.533939,-0.748787,1.138778,0.367768,0.000438,0.048675,-0.000659,0.053843,0.839476,0.006057,0.000377,-0.030025,0.921505,-0.054732,0.000282,-0.023818,0.910188,-0.541037,-0.652672,-0.385264,0.364513,-0.303105,1.148199,0.406492,0.000059,0.032971,-0.001283,0.048825,0.979198,-0.073681,0.000913,-0.020616,0.996256,0.040710,0.000371,-0.028209,0.980085,0.264458,0.506026,0.122987,-0.811711,-0.489135,1.549872,0.111145,0.000210,-0.049604,0.020154,-0.005023,0.942084,-0.027515,-0.010959,0.019442,0.952232,0.077118,-0.009195,-0.014419,0.948558,-0.521451,1.549651,0.097004,-0.290021,1.098443,0.349828,-0.758716,1.110975,0.433583,-0.750171,1.168353,0.360274,-0.737469,1.137020,0.309413,-0.312157,1.205844,0.414489,-0.290021,1.098443,0.349828,-0.307139,1.140311,0.455159,-0.498682,1.560481,0.059077,-0.521451,1.549651,0.097004,-0.447272,1.539483,0.177351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,12.508333,0.337620,-0.420734,0.652346,0.532391,-0.748439,1.135062,0.368348,0.000447,0.048675,-0.000659,0.053843,0.839476,0.006057,0.000377,-0.030025,0.921505,-0.054732,0.000282,-0.023818,0.910188,-0.536479,-0.651092,-0.391921,0.366970,-0.307097,1.143633,0.408549,0.000058,0.032971,-0.001283,0.048825,0.979198,-0.073681,0.000913,-0.020616,0.996256,0.040710,0.000371,-0.028209,0.980085,0.266899,0.507239,0.122003,-0.810302,-0.490805,1.549967,0.111095,0.000808,-0.049604,0.020154,-0.005023,0.942084,-0.027515,-0.010959,0.019442,0.952232,0.077118,-0.009195,-0.014419,0.948558,-0.522831,1.549701,0.096914,-0.293593,1.094826,0.351202,-0.758119,1.106348,0.433807,-0.749862,1.164761,0.361317,-0.737331,1.134090,0.309888,-0.316272,1.201128,0.417373,-0.293593,1.094826,0.351202,-0.311428,1.134945,0.457072,-0.500738,1.560371,0.058227,-0.522831,1.549701,0.096914,-0.448947,1.539837,0.178065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,12.516667,0.342332,-0.424530,0.648339,0.531263,-0.748124,1.131182,0.368864,0.000507,0.048675,-0.000659,0.053843,0.841574,0.006057,0.000377,-0.030025,0.913504,-0.054732,0.000282,-0.023818,0.909836,-0.536351,-0.646628,-0.396249,0.370386,-0.311474,1.138781,0.410625,0.000281,0.032971,-0.001283,0.048825,0.981984,-0.073681,0.000913,-0.020616,0.992034,0.040710,0.000371,-0.028209,0.982233,0.266681,0.508785,0.122112,-0.809387,-0.492315,1.550024,0.111169,0.000810,-0.049604,0.020154,-0.005023,0.721835,-0.027515,-0.010959,0.019442,0.914450,0.077118,-0.009195,-0.014419,0.757416,-0.524324,1.549723,0.096898,-0.298424,1.090711,0.352851,-0.757580,1.101588,0.433868,-0.749530,1.160967,0.362258,-0.737253,1.131011,0.310415,-0.320333,1.196243,0.420230,-0.298424,1.090711,0.352851,-0.315664,1.129391,0.458795,-0.502022,1.560407,0.058254,-0.524324,1.549723,0.096898,-0.450691,1.539954,0.178260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,12.525000,0.347597,-0.427825,0.644872,0.529417,-0.747795,1.127175,0.369325,0.000451,0.048675,-0.000659,0.053843,0.811869,0.006057,0.000377,-0.030025,0.909502,-0.054732,0.000282,-0.023818,0.898188,-0.532213,-0.644253,-0.403167,0.373019,-0.315344,1.133842,0.412530,0.000310,0.032971,-0.001283,0.048825,0.963205,-0.073681,0.000913,-0.020616,0.909415,0.040710,0.000371,-0.028209,0.916325,0.266142,0.510564,0.121872,-0.808480,-0.493885,1.550090,0.111223,0.000804,-0.049604,0.020154,-0.005023,0.718420,-0.027515,-0.010959,0.019442,0.908782,0.077118,-0.009195,-0.014419,0.765276,-0.525805,1.549743,0.096791,-0.301982,1.086746,0.354018,-0.756967,1.096640,0.434020,-0.749245,1.157026,0.363101,-0.737167,1.127876,0.310821,-0.324240,1.191090,0.423056,-0.301982,1.086746,0.354018,-0.319808,1.123693,0.460514,-0.503457,1.560430,0.058294,-0.525805,1.549743,0.096791,-0.452490,1.540100,0.178516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,12.533333,0.353040,-0.431737,0.640590,0.527835,-0.747455,1.123093,0.369700,0.000444,0.048675,-0.000659,0.053843,0.838056,0.006057,0.000377,-0.030025,0.922423,-0.054732,0.000282,-0.023818,0.906585,-0.527311,-0.642482,-0.408834,0.376849,-0.319132,1.128826,0.414216,0.000366,0.032971,-0.001283,0.048825,0.937048,-0.073681,0.000913,-0.020616,0.897069,0.040710,0.000371,-0.028209,0.891338,0.266223,0.511801,0.122148,-0.807629,-0.495458,1.550142,0.111356,0.000771,-0.049604,0.020154,-0.005023,0.723751,-0.027515,-0.010959,0.019442,0.918207,0.077118,-0.009195,-0.014419,0.779720,-0.527344,1.549776,0.096888,-0.305402,1.082746,0.355016,-0.756352,1.091543,0.433948,-0.748917,1.153067,0.363940,-0.737090,1.124683,0.311178,-0.328258,1.185843,0.425670,-0.305402,1.082746,0.355016,-0.323736,1.117893,0.461955,-0.504829,1.560461,0.058370,-0.527344,1.549776,0.096888,-0.454302,1.540202,0.178704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,12.541667,0.357992,-0.436552,0.633910,0.528604,-0.747021,1.118879,0.370153,0.000483,0.048675,-0.000659,0.053843,0.828575,0.006057,0.000377,-0.030025,0.902387,-0.054732,0.000282,-0.023818,0.906535,-0.517309,-0.642905,-0.419766,0.377969,-0.322466,1.123804,0.415738,0.000113,0.032971,-0.001283,0.048825,0.969094,-0.073681,0.000913,-0.020616,0.986223,0.040710,0.000371,-0.028209,0.960119,0.266447,0.513253,0.122625,-0.806561,-0.497103,1.550201,0.111383,0.000799,-0.049604,0.020154,-0.005023,0.716056,-0.027515,-0.010959,0.019442,0.917340,0.077118,-0.009195,-0.014419,0.767222,-0.528913,1.549842,0.096792,-0.307311,1.079073,0.355552,-0.755723,1.086367,0.433914,-0.748316,1.148919,0.364979,-0.737019,1.121369,0.311531,-0.332155,1.180499,0.428298,-0.307311,1.079073,0.355552,-0.327930,1.111841,0.463364,-0.506317,1.560483,0.058327,-0.528913,1.549842,0.096792,-0.456190,1.540287,0.178924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,12.550000,0.363710,-0.440364,0.629826,0.526416,-0.746786,1.114632,0.370333,0.000396,0.048675,-0.000659,0.053843,0.853111,0.006057,0.000377,-0.030025,0.928440,-0.054732,0.000282,-0.023818,0.921590,-0.511497,-0.640588,-0.427055,0.381631,-0.326145,1.118635,0.417377,0.000209,0.032971,-0.001283,0.048825,0.926029,-0.073681,0.000913,-0.020616,0.930337,0.040710,0.000371,-0.028209,0.986516,0.264925,0.515090,0.121954,-0.805993,-0.498798,1.550241,0.111489,0.000831,-0.049604,0.020154,-0.005023,0.705451,-0.027515,-0.010959,0.019442,0.907135,0.077118,-0.009195,-0.014419,0.763851,-0.530586,1.549779,0.096800,-0.310470,1.074912,0.356338,-0.755203,1.081053,0.433660,-0.748111,1.144768,0.365571,-0.737040,1.118089,0.311739,-0.336125,1.175302,0.431157,-0.310470,1.074912,0.356338,-0.331841,1.105690,0.464647,-0.507828,1.560554,0.058384,-0.530586,1.549779,0.096800,-0.458084,1.540403,0.179163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,12.558333,0.369053,-0.445774,0.621062,0.528553,-0.746444,1.110315,0.370548,0.000527,0.048675,-0.000659,0.053843,0.836077,0.006057,0.000377,-0.030025,0.880780,-0.054732,0.000282,-0.023818,0.887659,-0.505785,-0.639617,-0.431744,0.385576,-0.329784,1.113266,0.418650,0.000202,0.032971,-0.001283,0.048825,0.951860,-0.073681,0.000913,-0.020616,0.955910,0.040710,0.000371,-0.028209,0.940944,0.265173,0.516625,0.122116,-0.804903,-0.500482,1.550292,0.111602,0.000824,-0.049604,0.020154,-0.005023,0.710678,-0.027515,-0.010959,0.019442,0.909575,0.077118,-0.009195,-0.014419,0.761619,-0.532211,1.549816,0.096781,-0.313668,1.070828,0.357171,-0.754646,1.075674,0.433255,-0.747503,1.140615,0.366510,-0.737180,1.114667,0.311856,-0.340092,1.169377,0.433050,-0.313668,1.070828,0.357171,-0.335591,1.099595,0.465729,-0.509331,1.560537,0.058471,-0.532211,1.549816,0.096781,-0.460009,1.540533,0.179445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,12.566667,0.374503,-0.445086,0.621561,0.524698,-0.746261,1.106145,0.370889,0.000109,0.048675,-0.000659,0.053843,0.836077,0.006057,0.000377,-0.030025,0.880780,-0.054732,0.000282,-0.023818,0.887659,-0.499667,-0.637860,-0.437623,0.389813,-0.333223,1.107917,0.419910,0.000161,0.032971,-0.001283,0.048825,0.951860,-0.073681,0.000913,-0.020616,0.955910,0.040710,0.000371,-0.028209,0.940944,0.265017,0.517844,0.121934,-0.804199,-0.502220,1.550350,0.111642,0.000874,-0.049604,0.020154,-0.005023,0.710678,-0.027515,-0.010959,0.019442,0.909575,0.077118,-0.009195,-0.014419,0.761619,-0.533901,1.549833,0.096753,-0.316615,1.066658,0.357760,-0.753918,1.070830,0.433796,-0.747613,1.136331,0.366847,-0.737252,1.111274,0.312025,-0.343898,1.163772,0.435278,-0.316615,1.066658,0.357760,-0.339157,1.093322,0.466689,-0.510961,1.560565,0.058422,-0.533901,1.549833,0.096753,-0.461912,1.540665,0.179625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,12.575000,0.381172,-0.448560,0.615771,0.523763,-0.746183,1.101798,0.370865,0.000148,0.048675,-0.000659,0.053843,0.966200,0.006057,0.000377,-0.030025,0.967141,-0.054732,0.000282,-0.023818,0.985176,-0.493342,-0.636317,-0.442458,0.394899,-0.336570,1.102630,0.421035,0.000164,0.032971,-0.001283,0.048825,0.971830,-0.073681,0.000913,-0.020616,0.959596,0.040710,0.000371,-0.028209,0.948149,0.264951,0.519532,0.121975,-0.803125,-0.503994,1.550425,0.111762,0.000818,-0.049604,0.020154,-0.005023,0.692883,-0.027515,-0.010959,0.019442,0.902335,0.077118,-0.009195,-0.014419,0.749106,-0.535606,1.549885,0.096717,-0.319505,1.062607,0.358221,-0.753387,1.065421,0.433217,-0.747524,1.132059,0.367387,-0.737640,1.107913,0.311994,-0.347683,1.158119,0.437325,-0.319505,1.062607,0.358221,-0.342523,1.087165,0.467558,-0.512540,1.560574,0.058574,-0.535606,1.549885,0.096717,-0.463944,1.540824,0.179899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,12.583333,0.385946,-0.451067,0.625313,0.506525,-0.745736,1.097449,0.370673,0.000095,0.048675,-0.000659,0.053843,0.960315,0.006057,0.000377,-0.030025,0.955997,-0.054732,0.000282,-0.023818,0.973044,-0.487549,-0.634485,-0.447437,0.399405,-0.339750,1.097281,0.421912,0.000238,0.032971,-0.001283,0.048825,0.969020,-0.073681,0.000913,-0.020616,0.956082,0.040710,0.000371,-0.028209,0.952087,0.265933,0.520615,0.122292,-0.802050,-0.505831,1.550495,0.111865,0.000834,-0.049604,0.020154,-0.005023,0.715510,-0.027515,-0.010959,0.019442,0.913868,0.077118,-0.009195,-0.014419,0.757403,-0.537366,1.549953,0.096795,-0.322291,1.058435,0.358514,-0.752914,1.060028,0.432450,-0.748009,1.127660,0.367443,-0.736286,1.104658,0.312125,-0.351218,1.152384,0.439124,-0.322291,1.058435,0.358514,-0.345741,1.081026,0.468095,-0.514244,1.560559,0.058544,-0.537366,1.549953,0.096795,-0.466014,1.540989,0.180109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,12.591667,0.395693,-0.452111,0.609432,0.517315,-0.746472,1.093064,0.370199,0.000081,0.048675,-0.000659,0.053843,0.971697,0.006057,0.000377,-0.030025,0.974626,-0.054732,0.000282,-0.023818,0.982373,-0.481317,-0.632466,-0.452728,0.404175,-0.342874,1.091981,0.422681,0.000209,0.032971,-0.001283,0.048825,0.951522,-0.073681,0.000913,-0.020616,0.939313,0.040710,0.000371,-0.028209,0.930345,0.264999,0.523849,0.123223,-0.800109,-0.507298,1.550594,0.112421,0.000045,-0.049604,0.020154,-0.005023,0.695584,-0.027515,-0.010959,0.019442,0.915096,0.077118,-0.009195,-0.014419,0.763511,-0.539142,1.550044,0.096830,-0.324986,1.054371,0.358641,-0.752429,1.054705,0.431561,-0.748194,1.123410,0.367572,-0.738794,1.101079,0.311464,-0.354735,1.146735,0.440877,-0.324986,1.054371,0.358641,-0.348899,1.074840,0.468520,-0.514703,1.560542,0.060076,-0.539142,1.550044,0.096830,-0.468047,1.541196,0.180357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,12.600000,0.402288,-0.455094,0.605975,0.513662,-0.746556,1.088851,0.369883,0.000028,0.048675,-0.000659,0.053843,0.990213,0.006057,0.000377,-0.030025,0.993775,-0.054732,0.000282,-0.023818,0.995009,-0.476117,-0.630153,-0.457684,0.408344,-0.345905,1.086726,0.423307,0.000259,0.032971,-0.001283,0.048825,0.945834,-0.073681,0.000913,-0.020616,0.932855,0.040710,0.000371,-0.028209,0.927282,0.263610,0.525008,0.122259,-0.799956,-0.509289,1.550742,0.112365,0.000276,-0.049604,0.020154,-0.005023,0.901183,-0.027515,-0.010959,0.019442,0.970637,0.077118,-0.009195,-0.014419,0.921179,-0.540939,1.550092,0.096810,-0.327723,1.050296,0.358710,-0.752063,1.049437,0.430587,-0.748428,1.119308,0.367756,-0.739175,1.097809,0.311305,-0.358020,1.141067,0.442345,-0.327723,1.050296,0.358710,-0.351972,1.068818,0.468864,-0.516814,1.560751,0.059704,-0.540939,1.550092,0.096810,-0.470124,1.541385,0.180569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,12.608333,0.408702,-0.457637,0.602767,0.510101,-0.746706,1.084735,0.369493,0.000054,0.048675,-0.000659,0.053843,0.987876,0.006057,0.000377,-0.030025,0.987683,-0.054732,0.000282,-0.023818,0.983740,-0.471034,-0.627344,-0.463137,0.412398,-0.348811,1.081587,0.423836,0.000213,0.032971,-0.001283,0.048825,0.965261,-0.073681,0.000913,-0.020616,0.942157,0.040710,0.000371,-0.028209,0.932828,0.265383,0.526598,0.123086,-0.798195,-0.511093,1.550788,0.112635,0.000056,-0.049604,0.020154,-0.005023,0.980485,-0.027515,-0.010959,0.019442,0.988567,0.077118,-0.009195,-0.014419,0.988729,-0.542817,1.550170,0.096877,-0.330358,1.046310,0.358653,-0.751745,1.044361,0.429569,-0.748732,1.115232,0.367817,-0.739642,1.094611,0.311091,-0.361150,1.135610,0.443818,-0.330358,1.046310,0.358653,-0.354926,1.062843,0.469033,-0.518191,1.560607,0.060186,-0.542817,1.550170,0.096877,-0.472271,1.541585,0.180842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,12.616667,0.413295,-0.460703,0.605346,0.500496,-0.746641,1.080862,0.369186,0.000278,0.048675,-0.000659,0.053843,0.945935,0.006057,0.000377,-0.030025,0.931779,-0.054732,0.000282,-0.023818,0.913603,-0.465821,-0.624832,-0.468642,0.415898,-0.351679,1.076583,0.424187,0.000195,0.032971,-0.001283,0.048825,0.963348,-0.073681,0.000913,-0.020616,0.949570,0.040710,0.000371,-0.028209,0.940928,0.266878,0.527200,0.123684,-0.797207,-0.513071,1.550902,0.112823,0.000066,-0.049604,0.020154,-0.005023,0.984015,-0.027515,-0.010959,0.019442,0.978472,0.077118,-0.009195,-0.014419,0.988199,-0.544751,1.550319,0.097040,-0.332889,1.042472,0.358459,-0.751528,1.039534,0.428617,-0.749120,1.111415,0.367743,-0.739274,1.091636,0.311204,-0.364240,1.130210,0.445016,-0.332889,1.042472,0.358459,-0.357908,1.057070,0.469083,-0.520031,1.560612,0.060341,-0.544751,1.550319,0.097040,-0.474430,1.541776,0.181090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,12.625000,0.421206,-0.461311,0.592943,0.508131,-0.747465,1.076952,0.368378,0.000174,0.048675,-0.000659,0.053843,0.960787,0.006057,0.000377,-0.030025,0.953803,-0.054732,0.000282,-0.023818,0.954895,-0.461121,-0.622257,-0.473835,0.419100,-0.354410,1.071716,0.424469,0.000293,0.032971,-0.001283,0.048825,0.941413,-0.073681,0.000913,-0.020616,0.918896,0.040710,0.000371,-0.028209,0.919616,0.266022,0.529121,0.122745,-0.796365,-0.515017,1.550933,0.112901,0.000037,-0.049604,0.020154,-0.005023,0.987210,-0.027515,-0.010959,0.019442,0.991911,0.077118,-0.009195,-0.014419,0.993105,-0.546641,1.550246,0.096965,-0.335364,1.038721,0.358341,-0.751427,1.034823,0.427462,-0.749556,1.107635,0.367658,-0.741411,1.088397,0.310014,-0.367141,1.124940,0.446078,-0.335364,1.038721,0.358341,-0.360727,1.051490,0.468989,-0.521830,1.560588,0.060400,-0.546641,1.550246,0.096965,-0.476580,1.541965,0.181338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,12.633333,0.422021,-0.467693,0.589070,0.506121,-0.748121,1.073434,0.367899,0.000504,0.048675,-0.000659,0.053843,0.960787,0.006057,0.000377,-0.030025,0.953803,-0.054732,0.000282,-0.023818,0.954895,-0.456740,-0.619985,-0.478057,0.422455,-0.357047,1.067112,0.424649,0.000259,0.032971,-0.001283,0.048825,0.941413,-0.073681,0.000913,-0.020616,0.918896,0.040710,0.000371,-0.028209,0.919616,0.265128,0.529939,0.121670,-0.796284,-0.517132,1.551076,0.112931,0.000290,-0.049604,0.020154,-0.005023,0.987210,-0.027515,-0.010959,0.019442,0.991911,0.077118,-0.009195,-0.014419,0.993105,-0.548638,1.550289,0.097042,-0.337749,1.035106,0.357995,-0.752547,1.030746,0.425940,-0.750007,1.104088,0.367511,-0.741808,1.085459,0.310251,-0.369972,1.119909,0.447006,-0.337749,1.035106,0.357995,-0.363419,1.046322,0.468943,-0.524056,1.560754,0.060125,-0.548638,1.550289,0.097042,-0.478711,1.542185,0.181611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,12.641667,0.426830,-0.470550,0.584838,0.504344,-0.748654,1.070087,0.367405,0.000587,0.048675,-0.000659,0.053843,0.852912,0.006057,0.000377,-0.030025,0.923673,-0.054732,0.000282,-0.023818,0.845477,-0.452365,-0.618001,-0.481366,0.426295,-0.359626,1.062702,0.424768,0.000288,0.032971,-0.001283,0.048825,0.929567,-0.073681,0.000913,-0.020616,0.949330,0.040710,0.000371,-0.028209,0.926767,0.265547,0.532103,0.121808,-0.794679,-0.519159,1.551025,0.113240,0.000045,-0.049604,0.020154,-0.005023,0.896921,-0.027515,-0.010959,0.019442,0.963987,0.077118,-0.009195,-0.014419,0.921862,-0.550694,1.550208,0.097108,-0.340139,1.031687,0.357715,-0.752812,1.026601,0.424860,-0.750530,1.100752,0.367373,-0.742623,1.082890,0.310013,-0.372794,1.115100,0.447789,-0.340139,1.031687,0.357715,-0.365944,1.041315,0.468799,-0.525674,1.560562,0.060677,-0.550694,1.550208,0.097108,-0.481108,1.542306,0.181936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,12.650000,0.431735,-0.472848,0.577688,0.506258,-0.749553,1.067081,0.366774,0.000541,0.048675,-0.000659,0.053843,0.843775,0.006057,0.000377,-0.030025,0.907664,-0.054732,0.000282,-0.023818,0.808480,-0.450834,-0.612927,-0.486800,0.429064,-0.362546,1.058192,0.424657,0.000397,0.032971,-0.001283,0.048825,0.916636,-0.073681,0.000913,-0.020616,0.944055,0.040710,0.000371,-0.028209,0.923589,0.266820,0.532876,0.122340,-0.793652,-0.521237,1.551082,0.113439,0.000092,-0.049604,0.020154,-0.005023,0.984623,-0.027515,-0.010959,0.019442,0.990288,0.077118,-0.009195,-0.014419,0.991204,-0.552668,1.550288,0.097311,-0.343341,1.028078,0.357356,,,,,,,,,,-0.375474,1.110475,0.448539,-0.343341,1.028078,0.357356,-0.368824,1.036025,0.468076,-0.527623,1.560519,0.060830,-0.552668,1.550288,0.097311,-0.483421,1.542441,0.182179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,12.658333,0.436603,-0.475106,0.570489,0.508129,-0.750451,1.064074,0.366142,0.000495,0.048675,-0.000659,0.053843,0.852921,0.006057,0.000377,-0.030025,0.919465,-0.054732,0.000282,-0.023818,0.856390,-0.442673,-0.612642,-0.492819,0.431091,-0.364683,1.054349,0.424522,0.000310,0.032971,-0.001283,0.048825,0.949494,-0.073681,0.000913,-0.020616,0.904796,0.040710,0.000371,-0.028209,0.913515,0.266662,0.534073,0.120725,-0.793148,-0.523320,1.551090,0.113669,0.000037,-0.049604,0.020154,-0.005023,0.988262,-0.027515,-0.010959,0.019442,0.992907,0.077118,-0.009195,-0.014419,0.991059,-0.554763,1.550169,0.097419,-0.344548,1.025499,0.356848,-0.753925,1.019220,0.422594,-0.751907,1.094687,0.367016,-0.745522,1.078315,0.308815,-0.378200,1.106123,0.449090,-0.344548,1.025499,0.356848,-0.371302,1.031426,0.467629,-0.529658,1.560395,0.061042,-0.554763,1.550169,0.097419,-0.485539,1.542705,0.182545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,12.666667,0.436378,-0.478786,0.576351,0.498155,-0.750881,1.061269,0.365741,0.000725,0.048675,-0.000659,0.053843,0.781907,0.006057,0.000377,-0.030025,0.894071,-0.054732,0.000282,-0.023818,0.780245,-0.439089,-0.610506,-0.495947,0.434188,-0.367053,1.050642,0.424346,0.000318,0.032971,-0.001283,0.048825,0.937821,-0.073681,0.000913,-0.020616,0.907439,0.040710,0.000371,-0.028209,0.916215,0.265240,0.535256,0.119661,-0.792988,-0.525611,1.551156,0.113753,0.000285,-0.049604,0.020154,-0.005023,0.898355,-0.027515,-0.010959,0.019442,0.967131,0.077118,-0.009195,-0.014419,0.920595,-0.556921,1.550127,0.097522,-0.346791,1.022673,0.356331,-0.754751,1.016014,0.421589,-0.752787,1.091962,0.366808,-0.745103,1.075811,0.308829,-0.380722,1.102043,0.449489,-0.346791,1.022673,0.356331,-0.373649,1.027214,0.467222,-0.532026,1.560516,0.060824,-0.556921,1.550127,0.097522,-0.487897,1.542827,0.182901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
